id,trait,nIV,method,b,se,OR,OR_L,OR_U,p,FDR
ebi-a-GCST90002012,CX3CR1 on CD14- CD16+ monocyte,18,IVW,0.0408050600481136,0.0314220213460183,1.04164902674088,0.979432357877122,1.10781789695205,0.194076614331095,0.991312533955065
ebi-a-GCST90001798,CD27 on CD24+ CD27+ B cell,30,IVW,0.0268840736147206,0.0207152703683263,1.02724871063086,0.986375804718333,1.06981528586266,0.194359459005087,0.991312533955065
ebi-a-GCST90001969,FSC-A on Natural Killer,18,IVW,-0.0309588378615741,0.0239269765562502,0.969515479585078,0.92509789752118,1.01606572415063,0.195703965405939,0.991312533955065
ebi-a-GCST90002078,SSC-A on granulocyte,25,IVW,-0.0268202122132549,0.0207973121664376,0.97353625571989,0.93465019371962,1.01404016986212,0.19718960173114,0.991312533955065
ebi-a-GCST90001514,Hematopoietic Stem Cell Absolute Count,19,IVW,0.0248605442206182,0.0192787225647675,1.02517214437484,0.987157426757749,1.06465078123757,0.197212936580594,0.991312533955065
ebi-a-GCST90001787,CD25 on IgD- CD38- B cell,22,IVW,-0.0215206910259836,0.0167006344743951,0.978709226761603,0.94719155125673,1.01127564881401,0.197531904925503,0.991312533955065
ebi-a-GCST90001827,IgD on IgD+ B cell,21,IVW,-0.0274629093735561,0.02133043981216,0.972910767754088,0.933074182727507,1.01444813234992,0.197920590276498,0.991312533955065
ebi-a-GCST90001839,CD3 on Effector Memory CD8+ T cell,20,IVW,-0.029300446196646,0.0229834436924414,0.971124649923976,0.928348576185893,1.01587174244895,0.202362293051966,0.991312533955065
ebi-a-GCST90001742,CD19 on transitional B cell,26,IVW,-0.0266253554746613,0.020902195405419,0.973725974302954,0.934640179548064,1.01444630113238,0.202731948380282,0.991312533955065
ebi-a-GCST90002015,CCR2 on plasmacytoid Dendritic Cell,19,IVW,0.0259393681719153,0.0203998960177425,1.02627872143199,0.986053734871813,1.06814464244283,0.203535135967272,0.991312533955065
ebi-a-GCST90001722,CD19 on CD20- CD38- B cell,19,IVW,0.0434213221285274,0.0342246025982779,1.04437782165546,0.976618778626684,1.11683807257893,0.204542152597376,0.991312533955065
ebi-a-GCST90002069,CD4 on CD39+ secreting CD4 regulatory T cell,23,IVW,0.0192909232249654,0.0152993202329594,1.01947819536353,0.989361251656651,1.05051192280003,0.207344634603723,0.991312533955065
ebi-a-GCST90001480,Resting CD4 regulatory T cell Absolute Count,25,IVW,-0.0293452419425835,0.0233000730280663,0.971081148645228,0.927731068493109,1.01645684754939,0.207868382043803,0.991312533955065
ebi-a-GCST90001925,CD127 on CD28+ CD4-CD8- T cell,24,IVW,-0.0303583651021837,0.0241318270164295,0.97009782204327,0.925281978729906,1.01708431155753,0.208383862730423,0.991312533955065
ebi-a-GCST90001399,IgD- CD27- B cell %B cell,15,IVW,0.0383819427975472,0.030603556053851,1.03912804456634,0.97863060429419,1.1033653436406,0.209781635768445,0.991312533955065
ebi-a-GCST90001508,CD25++ CD45RA+ CD4 not regulatory T cell %CD4+ T cell,32,IVW,-0.0176842820125612,0.014130409233667,0.982471167217778,0.955634382552218,1.01006160100306,0.210750182108702,0.991312533955065
ebi-a-GCST90001729,CD19 on IgD+ CD38+ B cell,21,IVW,-0.0273146690335341,0.0218972056780912,0.973055003067593,0.932176418323854,1.01572622990976,0.212249282096427,0.991312533955065
ebi-a-GCST90002085,SSC-A on HLA DR+ CD4+ T cell,22,IVW,-0.0293906974742187,0.0235696529137465,0.971037008638567,0.927198859332774,1.01694783449612,0.212407760730599,0.991312533955065
ebi-a-GCST90001405,Plasma Blast-Plasma Cell Absolute Count,24,IVW,0.0176002799792103,0.0141439957043708,1.01775607759192,0.989929102948327,1.04636527039185,0.213365602492366,0.991312533955065
ebi-a-GCST90001441,IgD+ CD24- B cell %lymphocyte,21,IVW,-0.0440952046513216,0.0355155213440464,0.956862855341937,0.892520651656028,1.0258435166002,0.214393189690685,0.991312533955065
ebi-a-GCST90002109,HLA DR on CD33+ HLA DR+ CD14dim,20,IVW,-0.021197596001928,0.0171798196337895,0.97902549393219,0.946608158805015,1.01255298599914,0.217252826261876,0.991312533955065
ebi-a-GCST90001887,CD28 on secreting CD4 regulatory T cell,17,IVW,-0.017689796902908,0.0143413538506062,0.982465749011963,0.955234087773888,1.01047372611154,0.217396116381386,0.991312533955065
ebi-a-GCST90001978,FSC-A on HLA DR+ CD8+ T cell,18,IVW,-0.0193911380909441,0.0157320837056599,0.980795660665228,0.951014449872634,1.01150947612686,0.217730453478701,0.991312533955065
ebi-a-GCST90001721,CD19 on CD20- B cell,22,IVW,0.0350443693711492,0.0284686848905836,1.03566565961425,0.979459634248963,1.09509705249536,0.218330506906525,0.991312533955065
ebi-a-GCST90001532,Basophil Absolute Count,23,IVW,0.0129988958441133,0.0105703669263661,1.01308374875681,0.992310691822554,1.03429166938642,0.218791193515406,0.991312533955065
ebi-a-GCST90001994,CX3CR1 on CD14- CD16-,19,IVW,0.0151321027963351,0.0123298337834727,1.01524717274799,0.991006315893908,1.04008098156573,0.219719064596505,0.991312533955065
ebi-a-GCST90001785,CD25 on IgD- CD24- B cell,26,IVW,0.0329968796982435,0.0270496030680079,1.03354731425677,0.980178733999336,1.08982169654796,0.222515836376396,0.991312533955065
ebi-a-GCST90001575,Naive CD4+ T cell %T cell,34,IVW,-0.0225264686633297,0.0184862622873026,0.977725357767517,0.942933477093413,1.01380097158956,0.223014342957102,0.991312533955065
ebi-a-GCST90001914,CD45 on lymphocyte,24,IVW,0.0276111023429378,0.0226711590779793,1.02799582150714,0.983316369865025,1.07470539637328,0.223263691149401,0.991312533955065
