Outcome,Instrument threshold,Immunophenotype,GWAS Catalog accession,Instruments,Cochran Q,Q df,Q P,Cochran Q (modified weights),Q P (modified weights)
CONDUCTIO,P<5e-8,CD39+ resting CD4 regulatory T cell Absolute Count,GCST90001483,12,11.7680995539559,11,0.381324537880197,11.3278716399337,0.41621807418925
CONDUCTIO,P<5e-8,CD39+ resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001485,15,15.647762015963,14,0.335354831816129,14.9240269994346,0.383367785732532
CONDUCTIO,P<5e-8,CD39+ CD8+ T cell %T cell,GCST90001670,7,2.81699861039884,6,0.831440033121194,2.77748685443861,0.836211448210517
CONDUCTIO,P<5e-8,CD39+ CD8+ T cell %CD8+ T cell,GCST90001671,7,2.9166814063795,6,0.819229236131909,2.88169225409255,0.823542548893118
CONDUCTIO,P<5e-8,CD39+ CD8+ T cell Absolute Count,GCST90001672,6,2.7489214958814,5,0.738626543946986,2.70848211936401,0.744820832359967
CONDUCTIO,P<5e-8,CD4 on naive CD4+ T cell,GCST90002024,6,14.8082104004095,5,0.0112140426402713,12.7456647060622,0.0258823863070215
CONDUCTIO,P<5e-8,CD33 on basophil,GCST90001954,7,4.92158930926323,6,0.553908594819253,4.81043949691948,0.568345590132227
CONDUCTIO,P<5e-8,CD33 on Immature Myeloid-Derived Suppressor Cells,GCST90001955,6,3.22770916395518,5,0.664926232752751,3.15491017520119,0.676117247065811
CONDUCTIO,P<5e-8,CD45 on Immature Myeloid-Derived Suppressor Cells,GCST90002052,2,,,,,
CONDUCTIO,P<5e-8,CD3 on naive CD8+ T cell,GCST90001838,7,1.55389603023854,6,0.955834382872571,1.53893447783466,0.956866450797757
CONDUCTIO,P<5e-8,CD20 on IgD- CD38dim B cell,GCST90001757,7,0.390743361389181,6,0.998925735680115,0.389558396738386,0.998935011036701
CONDUCTIO,P<5e-8,CD25 on CD39+ CD4+ T cell,GCST90001961,6,3.38562128754261,5,0.640760751177754,3.3483804611567,0.646443189992258
CONDUCTIO,P<5e-8,Effector Memory CD4-CD8- T cell Absolute Count,GCST90001569,4,4.70861230971809,3,0.194420401978733,4.50616343072024,0.211741181832927
CONDUCTIO,P<5e-8,Effector Memory CD4-CD8- T cell %CD4-CD8- T cell,GCST90001570,3,0.577690465188539,2,0.749128137049549,0.556264466767407,0.757196688213787
CONDUCTIO,P<5e-8,Terminally Differentiated CD4-CD8- T cell %T cell,GCST90001574,3,7.71281490751323,2,0.0211438234044327,6.71945046795195,0.0347448043250454
CONDUCTIO,P<5e-8,HLA DR on B cell,GCST90002116,9,9.41578200037219,8,0.308443436003929,8.9314805850838,0.348109142417217
CONDUCTIO,P<5e-8,CD16-CD56 on Natural Killer T,GCST90001883,4,4.3174082126652,3,0.229166829965579,4.27334757172968,0.233420230918066
CONDUCTIO,P<5e-8,CD20 on unswitched memory B cell,GCST90001760,4,1.49348507098145,3,0.683774786861627,1.4753572320873,0.687969434812799
CONDUCTIO,P<5e-8,CD19 on CD24+ CD27+ B cell,GCST90001723,3,2.35335896392855,2,0.308300759074305,2.2403789900277,0.326217972086555
CONDUCTIO,P<5e-8,CD19 on IgD+ CD24- B cell,GCST90001725,4,6.03213560265354,3,0.110057182593741,5.53705391080374,0.136439104269674
CONDUCTIO,P<5e-8,CD19 on IgD+ CD38+ B cell,GCST90001729,4,3.81782036885351,3,0.281820116253877,3.6476714436951,0.302108591015401
CONDUCTIO,P<5e-8,CD19 on IgD+ CD38dim B cell,GCST90001730,4,3.89421851326376,3,0.273115503926607,3.64517340673441,0.302415940052385
CONDUCTIO,P<5e-8,CD19 on IgD- CD38dim B cell,GCST90001735,4,2.34229721177303,3,0.504466345876962,2.24548754278123,0.523044402816617
CONDUCTIO,P<5e-8,CD19 on memory B cell,GCST90001736,3,2.31758894789242,2,0.313864324526374,2.19745079044354,0.333295633280882
CONDUCTIO,P<5e-8,CD19 on switched memory B cell,GCST90001740,2,,,,,
CONDUCTIO,P<5e-8,CD19 on IgD+ B cell,GCST90001741,2,,,,,
CONDUCTIO,P<5e-8,IgD on IgD+ CD24+ B cell,GCST90001820,6,6.49748204613213,5,0.26077368290834,6.13849448477119,0.292975158600213
CONDUCTIO,P<5e-8,CD62L- monocyte Absolute Count,GCST90001450,3,6.11412692879144,2,0.0470255849663914,5.67794289107241,0.0584857908595929
CONDUCTIO,P<5e-8,Activated & secreting CD4 regulatory T cell %CD4+ T cell,GCST90001503,9,7.36325570876099,8,0.497994505242838,7.07637308454714,0.528415487700754
CONDUCTIO,P<5e-8,CD28 on CD28+ CD45RA+ CD8+ T cell,GCST90001896,3,0.224179131447633,2,0.893964185365223,0.223754172864683,0.894154154423464
CONDUCTIO,P<5e-8,CD28+ CD45RA+ CD8dim T cell Absolute Count,GCST90001666,8,11.4171045755678,7,0.121431623751604,10.5788120361141,0.158075349401993
CONDUCTIO,P<5e-8,CD64 on CD14+ CD16- monocyte,GCST90001987,9,10.7784984565868,8,0.214568388023867,10.3753875460961,0.239660577875846
CONDUCTIO,P<5e-8,CD64 on monocyte,GCST90002006,8,10.5306484089261,7,0.160442507440961,10.0791819744877,0.184130531755733
CONDUCTIO,P<5e-8,CD25 on secreting CD4 regulatory T cell,GCST90001941,2,,,,,
CONDUCTIO,P<5e-8,CD25 on CD39+ secreting CD4 regulatory T cell,GCST90001942,2,,,,,
CONDUCTIO,P<5e-8,CD25 on activated & secreting CD4 regulatory T cell,GCST90001943,1,,,,,
CONDUCTIO,P<5e-8,Naive CD4+ T cell %CD4+ T cell,GCST90001541,4,5.03218305379993,3,0.169455654665467,4.70458692065913,0.194751568536025
CONDUCTIO,P<5e-8,Effector Memory CD4+ T cell %T cell,GCST90001544,4,5.21929726336732,3,0.156425626843727,4.93332114759285,0.176745318504381
CONDUCTIO,P<5e-8,Terminally Differentiated CD4+ T cell %CD4+ T cell,GCST90001546,5,7.18202519934913,4,0.1265760469244,6.74699274541887,0.149878007635216
CONDUCTIO,P<5e-8,Terminally Differentiated CD4+ T cell %T cell,GCST90001547,6,10.334307821542,5,0.0662983467250903,9.12131287610295,0.104322135782838
CONDUCTIO,P<5e-8,SSC-A on CD4+ T cell,GCST90002081,4,2.76135647021379,3,0.429900899553923,2.67278804344495,0.444871506321837
CONDUCTIO,P<5e-8,IgD+ CD38- B cell %B cell,GCST90001395,2,,,,,
CONDUCTIO,P<5e-8,Activated CD4 regulatory T cell Absolute Count,GCST90001486,2,,,,,
CONDUCTIO,P<5e-8,Secreting CD4 regulatory T cell Absolute Count,GCST90001492,4,5.70500603429891,3,0.126878385898382,5.41255827782768,0.143963154345496
CONDUCTIO,P<5e-8,Secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001493,6,11.3189567639077,5,0.0454101756194791,10.7818457576703,0.0558810741950556
CONDUCTIO,P<5e-8,Secreting CD4 regulatory T cell %CD4+ T cell,GCST90001494,7,6.50865574079406,6,0.368681160894144,6.26472083515833,0.394198679905797
CONDUCTIO,P<5e-8,Activated & resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001499,6,11.3207923418907,5,0.0453777980270055,10.786438767548,0.0557826010271489
CONDUCTIO,P<5e-8,Activated & secreting CD4 regulatory T cell Absolute Count,GCST90001501,4,5.70519608786642,3,0.126867936992716,5.40873726606685,0.144200185742163
CONDUCTIO,P<5e-8,Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001502,9,7.3316313208345,8,0.501311018387434,7.1943416940254,0.515817360079459
CONDUCTIO,P<5e-8,CD25++ CD45RA- CD4 not regulatory T cell Absolute Count,GCST90001510,2,,,,,
CONDUCTIO,P<5e-8,Central Memory CD8+ T cell Absolute Count,GCST90001548,1,,,,,
CONDUCTIO,P<5e-8,Effector Memory CD4-CD8- T cell %T cell,GCST90001571,3,1.9426916923219,2,0.378573193814833,1.88973132608988,0.388731788439096
CONDUCTIO,P<5e-8,CD19 on IgD+ CD24+ B cell,GCST90001724,4,5.28088239290435,3,0.152347724978232,4.9427562559187,0.176037123360374
CONDUCTIO,P<5e-8,CD19 on IgD+ CD38- unswitched memory B cell,GCST90001728,3,2.36255358701795,2,0.306886657458832,2.29980833149967,0.316667115480496
CONDUCTIO,P<5e-8,CD19 on unswitched memory B cell,GCST90001738,4,4.33493480532925,3,0.227494800635185,4.04370285262751,0.25678351697888
CONDUCTIO,P<5e-8,CD19 on transitional B cell,GCST90001742,4,4.19996766806457,3,0.240665122269072,3.95677786312491,0.26616932257713
CONDUCTIO,P<5e-8,CD11c on granulocyte,GCST90002090,3,1.47919546098424,2,0.477305882509679,1.43713030845461,0.487451171675005
CONDUCTIO,P<5e-8,HLA DR on CD33- HLA DR+,GCST90002112,3,0.545020387342963,2,0.761465667004789,0.535860863769426,0.764960996146577
CONDUCTIO,P<5e-8,CD45RA- CD28- CD8+ T cell %CD8+ T cell,GCST90001696,10,2.62111024582747,9,0.977447030590337,2.57716130778907,0.978735821065133
CONDUCTIO,P<5e-8,CD33dim HLA DR- Absolute Count,GCST90001531,3,1.46965402902643,2,0.479588413634901,1.44963282332661,0.4844134934599
CONDUCTIO,P<5e-8,Basophil Absolute Count,GCST90001532,3,1.4017535462902,2,0.496150101947319,1.38410917327082,0.500546595511359
CONDUCTIO,P<5e-8,CD3 on activated CD4 regulatory T cell,GCST90001853,4,1.16238686102009,3,0.762038897253812,1.15436175493489,0.763969740833719
CONDUCTIO,P<5e-8,CD3 on secreting CD4 regulatory T cell,GCST90001855,5,4.64394553115924,4,0.325818776457619,4.27548158901914,0.370005375251536
CONDUCTIO,P<5e-8,CD3 on activated & secreting CD4 regulatory T cell,GCST90001857,4,1.15592656466556,3,0.763593164247881,1.14787022535147,0.76553236560306
CONDUCTIO,P<5e-8,CD3 on CD4 regulatory T cell,GCST90001868,4,1.11412090444334,3,0.773666381200568,1.10663054849391,0.775473688768307
CONDUCTIO,P<5e-8,CD45RA+ CD8+ T cell Absolute Count,GCST90001560,3,0.348026295252422,2,0.840285849821542,0.347189993954909,0.840637289367001
CONDUCTIO,P<5e-8,CD38 on IgD+ CD24- B cell,GCST90001811,2,,,,,
CONDUCTIO,P<5e-8,CD38 on IgD+ CD38dim B cell,GCST90001813,4,0.51951966857904,3,0.914582568386526,0.517703663519729,0.914985130658396
CONDUCTIO,P<5e-8,CD38 on IgD- CD38dim B cell,GCST90001815,3,0.253901206020063,2,0.880777179264087,0.253444840208485,0.880978180491855
CONDUCTIO,P<5e-8,CD38 on naive-mature B cell,GCST90001816,3,0.246193321281304,2,0.884178193199521,0.245689248746225,0.884401066256041
CONDUCTIO,P<5e-8,CD38 on transitional B cell,GCST90001819,5,0.620374463652978,4,0.960772933154588,0.618303816144613,0.961008159964123
CONDUCTIO,P<5e-8,SSC-A on CD14+ monocyte,GCST90002074,6,3.67770402811129,5,0.596685407187372,3.57461067434969,0.612129374577392
CONDUCTIO,P<5e-8,CD14- CD16+ monocyte Absolute Count,GCST90001579,1,,,,,
CONDUCTIO,P<5e-8,CD14- CD16+ monocyte %monocyte,GCST90001584,2,,,,,
CONDUCTIO,P<5e-8,CD14+ CD16- monocyte %monocyte,GCST90001586,1,,,,,
CONDUCTIO,P<5e-8,CD16+ monocyte %monocyte,GCST90001587,1,,,,,
CONDUCTIO,P<5e-8,CD64 on CD14- CD16+ monocyte,GCST90001990,2,,,,,
CONDUCTIO,P<5e-8,CCR2 on CD14+ CD16+ monocyte,GCST90001992,2,,,,,
CONDUCTIO,P<5e-8,CD8dim Natural Killer T %T cell,GCST90001634,5,4.84759441034575,4,0.303295719914895,4.62739201534363,0.327708160051678
CONDUCTIO,P<5e-8,CD8dim Natural Killer T %lymphocyte,GCST90001635,6,6.28060637652678,5,0.279864246214118,5.99662144099629,0.306547805739814
CONDUCTIO,P<5e-8,CD25 on IgD- CD24- B cell,GCST90001785,2,,,,,
CONDUCTIO,P<5e-8,Natural Killer T %T cell,GCST90001622,5,6.34052554757161,4,0.17512001770523,6.10852642082263,0.191188727175775
CONDUCTIO,P<5e-8,Natural Killer T %lymphocyte,GCST90001623,7,14.0040492846817,6,0.0295909638197025,13.0813476056305,0.0417621754842516
CONDUCTIO,P<5e-8,CD8dim Natural Killer T Absolute Count,GCST90001633,5,6.01251697647299,4,0.198215446185725,5.7335763973327,0.219948036330557
CONDUCTIO,P<5e-8,CD4-CD8- Natural Killer T %T cell,GCST90001637,5,5.27557985400012,4,0.260171671029275,5.10019427295426,0.277170574201253
CONDUCTIO,P<5e-8,CD4-CD8- Natural Killer T %lymphocyte,GCST90001638,6,8.04023229420432,5,0.154032241054987,7.63849621877617,0.177316446114277
CONDUCTIO,P<5e-8,CD127 on CD45RA+ CD4+ T cell,GCST90001932,4,4.43166051072086,3,0.218467617158214,4.27602811138409,0.233159406738539
CONDUCTIO,P<5e-8,SSC-A on T cell,GCST90002080,1,,,,,
CONDUCTIO,P<5e-8,CD25++ CD45RA- CD4 not regulatory T cell %T cell,GCST90001512,3,5.18463950696799,2,0.0748462137810074,4.6929076289029,0.0957079593240377
CONDUCTIO,P<5e-8,CD28+ CD45RA+ CD8dim T cell %T cell,GCST90001664,6,11.1067661397923,5,0.0493037394919428,10.3839662047871,0.0650586548982347
CONDUCTIO,P<5e-8,CD28+ CD45RA+ CD8dim T cell %CD8dim T cell,GCST90001665,5,10.6875809430814,4,0.0303088958978469,9.93433841573725,0.0415483876929397
CONDUCTIO,P<5e-8,CD28+ CD45RA- CD8dim T cell %T cell,GCST90001667,3,4.16550958833138,2,0.124586528784779,4.01789497916463,0.134129773385655
CONDUCTIO,P<5e-8,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,GCST90001668,2,,,,,
CONDUCTIO,P<5e-8,CD28+ CD45RA- CD8dim T cell Absolute Count,GCST90001669,3,4.86678906484837,2,0.0877384953438386,4.70367655000659,0.0951940085082286
CONDUCTIO,P<5e-8,CD28+ CD45RA- CD8+ T cell %CD8+ T cell,GCST90001692,4,4.87320197167495,3,0.181320885271669,4.71186582145799,0.19415312070818
CONDUCTIO,P<5e-8,CD28+ CD45RA- CD8+ T cell Absolute Count,GCST90001693,2,,,,,
CONDUCTIO,P<5e-8,CD4RA on Terminally Differentiated CD4+ T cell,GCST90002099,3,4.17284508792735,2,0.124130413538618,3.92889091678784,0.140233630440381
CONDUCTIO,P<5e-8,Myeloid Dendritic Cell Absolute Count,GCST90001458,3,1.70602475451988,2,0.426129334251971,1.65151534395535,0.437903079847844
CONDUCTIO,P<5e-8,FSC-A on HLA DR+ Natural Killer,GCST90001970,4,1.69132784082434,3,0.638863533323858,1.64656166109337,0.648878955904097
CONDUCTIO,P<5e-8,CD16 on CD14+ CD16+ monocyte,GCST90002005,5,2.61339179493895,4,0.624452667904692,2.57215121613262,0.631764254884374
CONDUCTIO,P<5e-8,SSC-A on HLA DR+ Natural Killer,GCST90002077,3,1.78643002295157,2,0.409337609852319,1.7450150764608,0.417902328251864
CONDUCTIO,P<5e-8,Hematopoietic Stem Cell Absolute Count,GCST90001514,2,,,,,
CONDUCTIO,P<5e-8,CD25 on CD24+ CD27+ B cell,GCST90001777,4,1.97106595237445,3,0.578433740866199,1.9143320559919,0.590376355495498
CONDUCTIO,P<5e-8,CD25 on IgD+ CD24+ B cell,GCST90001778,3,1.97517108287986,2,0.372474931490235,1.89835412478836,0.387059418177943
CONDUCTIO,P<5e-8,CD25 on memory B cell,GCST90001790,4,1.9683182844997,3,0.579008333768559,1.91213961901261,0.590841157024137
CONDUCTIO,P<5e-8,CD25 on unswitched memory B cell,GCST90001792,4,1.98350268815574,3,0.575837834561926,1.9117523536848,0.590923283406986
CONDUCTIO,P<5e-8,HLA DR on myeloid Dendritic Cell,GCST90002104,7,4.45460974132286,6,0.615401574994867,4.41054816753544,0.621299879641491
CONDUCTIO,P<5e-8,HLA DR on plasmacytoid Dendritic Cell,GCST90002105,8,2.54354030357693,7,0.923782905744833,2.52503403821506,0.925200208861385
CONDUCTIO,P<5e-8,HLA DR on Dendritic Cell,GCST90002106,7,4.64067652393594,6,0.59065271841958,4.55614596465792,0.601861679973406
CONDUCTIO,P<5e-8,HLA DR on CD33+ HLA DR+ CD14-,GCST90002108,3,1.13605214879763,2,0.566642846318041,1.12227172981474,0.570560615862793
CONDUCTIO,P<5e-8,CD45 on CD8+ T cell,GCST90001917,2,,,,,
CONDUCTIO,P<5e-8,CD20 on IgD+ CD38- naive B cell,GCST90001749,1,,,,,
CONDUCTIO,P<5e-8,CD86 on CD62L+ myeloid Dendritic Cell,GCST90001904,1,,,,,
CONDUCTIO,P<5e-8,CD4 on CD4+ T cell,GCST90002022,1,,,,,
CONDUCTIO,P<5e-8,CD4 on Central Memory CD4+ T cell,GCST90002023,2,,,,,
CONDUCTIO,P<5e-8,CD4 on Effector Memory CD4+ T cell,GCST90002025,3,0.469755066524001,2,0.79066767419062,0.458990257237011,0.794934841059283
CONDUCTIO,P<5e-8,CD4 on CD45RA+ CD4+ T cell,GCST90002027,2,,,,,
CONDUCTIO,P<5e-8,CD4 on CD28+ CD4+ T cell,GCST90002062,2,,,,,
CONDUCTIO,P<5e-8,CD4 on CD4 regulatory T cell,GCST90002063,1,,,,,
CONDUCTIO,P<5e-8,CD4 on resting CD4 regulatory T cell,GCST90002064,1,,,,,
CONDUCTIO,P<5e-8,CD4 on activated CD4 regulatory T cell,GCST90002066,1,,,,,
CONDUCTIO,P<5e-8,CD4 on CD39+ activated CD4 regulatory T cell,GCST90002067,3,8.30391930095928,2,0.0157335539882584,7.65481593966353,0.0217659606008876
CONDUCTIO,P<5e-8,CD4 on secreting CD4 regulatory T cell,GCST90002068,1,,,,,
CONDUCTIO,P<5e-8,CD4 on activated & secreting CD4 regulatory T cell,GCST90002070,1,,,,,
CONDUCTIO,P<5e-8,HLA DR+ CD4+ T cell %T cell,GCST90001625,1,,,,,
CONDUCTIO,P<5e-8,CD127 on CD28+ CD45RA- CD8+ T cell,GCST90001928,1,,,,,
CONDUCTIO,P<5e-8,CD45RA on naive CD8+ T cell,GCST90002100,2,,,,,
CONDUCTIO,P<5e-8,Switched memory B cell %lymphocyte,GCST90001434,3,1.07398893385252,2,0.584502356208273,1.05503943154639,0.590066689291167
CONDUCTIO,P<5e-8,Memory B cell %lymphocyte,GCST90001436,2,,,,,
CONDUCTIO,P<5e-8,IgD+ CD24+ B cell %lymphocyte,GCST90001439,2,,,,,
CONDUCTIO,P<5e-8,IgD+ B cell %Lymphocyte,GCST90001424,2,,,,,
CONDUCTIO,P<5e-8,CD24+ CD27+ B cell %lymphocyte,GCST90001442,3,0.793998087086769,2,0.672334668691291,0.789181609551679,0.673955762311974
CONDUCTIO,P<5e-8,HLA DR on CD14- CD16+ monocyte,GCST90001984,8,7.35327455558246,7,0.393046381618617,7.16296886892787,0.412111295105168
CONDUCTIO,P<5e-8,HLA DR on CD14- CD16-,GCST90002009,4,7.37562691326808,3,0.0608417351677138,6.66366727771934,0.0834265928807339
CONDUCTIO,P<5e-8,CD33 on CD33dim HLA DR-,GCST90001953,6,3.8122758186787,5,0.576747811609056,3.73309937712039,0.588446080189593
CONDUCTIO,P<5e-8,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,GCST90001511,3,10.6969563728071,2,0.00475538230111132,9.4247607513785,0.00898336831994527
CONDUCTIO,P<5e-8,CD28+ CD45RA- CD8+ T cell %T cell,GCST90001691,3,9.29378784318198,2,0.00959134718749122,8.22457039210885,0.01637032235376
CONDUCTIO,P<5e-8,Memory B cell %B cell,GCST90001406,2,,,,,
CONDUCTIO,P<5e-8,IgD- CD38dim B cell %lymphocyte,GCST90001426,2,,,,,
CONDUCTIO,P<5e-8,CD127 on CD28+ CD45RA+ CD8+ T cell,GCST90001929,2,,,,,
CONDUCTIO,P<5e-8,FSC-A on plasmacytoid Dendritic Cell,GCST90001964,4,4.7410782173555,3,0.191768564934428,4.46894655870188,0.21507696492661
CONDUCTIO,P<5e-8,BAFF-R on CD24+ CD27+ B cell,GCST90001702,9,5.65848456551839,8,0.685425054070859,5.52659672820052,0.700091551694219
CONDUCTIO,P<5e-8,BAFF-R on IgD+ CD24+ B cell,GCST90001703,7,4.71287608667628,6,0.581130227282593,4.58705325124245,0.597756185783939
CONDUCTIO,P<5e-8,BAFF-R on IgD- CD38- B cell,GCST90001712,7,5.1597902940009,6,0.523488417889285,5.02634623378812,0.540438484191183
CONDUCTIO,P<5e-8,BAFF-R on memory B cell,GCST90001715,9,5.2191832143597,8,0.73391325228075,5.09502539350691,0.74737309611741
CONDUCTIO,P<5e-8,BAFF-R on unswitched memory B cell,GCST90001717,9,5.23590774005082,8,0.73209007697188,5.10750378764057,0.746026630768286
CONDUCTIO,P<5e-8,BAFF-R on switched memory B cell,GCST90001718,10,12.1761248698341,9,0.20356138652748,10.9919158831687,0.276263469482956
CONDUCTIO,P<5e-8,CD28- CD8dim T cell %T cell,GCST90001661,3,0.0500866586950561,2,0.975267653401733,0.0499133327611916,0.975352176652595
CONDUCTIO,P<5e-8,CD40 on CD14+ CD16- monocyte,GCST90001980,4,12.5152923360182,3,0.00581116989129551,12.1840394637847,0.00677858777609391
CONDUCTIO,P<5e-8,CD20- CD38- B cell %B cell,GCST90001422,1,,,,,
CONDUCTIO,P<5e-8,CD19 on CD20- B cell,GCST90001721,1,,,,,
CONDUCTIO,P<5e-8,CD28 on CD39+ resting CD4 regulatory T cell,GCST90001901,2,,,,,
CONDUCTIO,P<5e-8,CD39 on granulocyte,GCST90002033,2,,,,,
CONDUCTIO,P<5e-8,CD62L on CD62L+ plasmacytoid Dendritic Cell,GCST90001832,3,0.193977718013297,2,0.907566117265027,0.189251921877848,0.909713139087749
CONDUCTIO,P<5e-8,CD3 on Natural Killer T,GCST90001848,2,,,,,
CONDUCTIO,P<5e-8,Effector Memory CD8+ T cell %CD8+ T cell,GCST90001555,4,4.79802010979911,3,0.1871987979206,4.46664572994495,0.21528477731955
CONDUCTIO,P<5e-8,CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001561,5,15.1916517906323,4,0.00431978705445088,13.2616565336879,0.0100655973395245
CONDUCTIO,P<5e-8,CD28+ CD45RA+ CD8+ T cell Absolute Count,GCST90001690,3,0.258318167185377,2,0.878834146331031,0.257639568704663,0.879132384682443
CONDUCTIO,P<5e-8,B cell %CD3- lymphocyte,GCST90001643,3,0.422062900819025,2,0.809748599555741,0.400801538952647,0.818402696524738
CONDUCTIO,P<5e-8,Natural Killer %CD3- lymphocyte,GCST90001646,5,2.17092376406815,4,0.704355889880077,2.02384951054692,0.731372113387809
CONDUCTIO,P<5e-8,CD62L on CD62L+ myeloid Dendritic Cell,GCST90001831,2,,,,,
CONDUCTIO,P<5e-8,Resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001481,11,20.9573086247599,10,0.0213932301482315,19.1273906736981,0.0386741450317369
CONDUCTIO,P<5e-8,CD3 on CD39+ CD4+ T cell,GCST90001860,4,4.55046029053203,3,0.207833265409663,4.20750644675439,0.239911421344191
CONDUCTIO,P<5e-8,CD3 on CD28+ CD45RA+ CD8+ T cell,GCST90001864,4,3.30020702363658,3,0.347613831936052,3.1923947853211,0.362902245607035
CONDUCTIO,P<5e-8,CD45 on Natural Killer T,GCST90001919,1,,,,,
CONDUCTIO,P<5e-8,CD80 on CD62L+ myeloid Dendritic Cell,GCST90002036,3,0.0396102770829219,2,0.980389694860659,0.0395932986187496,0.98039801765164
CONDUCTIO,P<5e-8,CD24 on transitional B cell,GCST90001774,1,,,,,
CONDUCTIO,P<5e-8,CD20 on B cell,GCST90001743,4,1.4992787234751,3,0.682436810589247,1.47599486316528,0.687821681892826
CONDUCTIO,P<5e-8,CD20 on IgD+ B cell,GCST90001762,5,0.609835921484401,4,0.96196444613859,0.599796175301407,0.963086333750611
CONDUCTIO,P<5e-8,CD25 on IgD- CD38- B cell,GCST90001787,3,0.966737076872849,2,0.616702502911794,0.958709558750593,0.619182772443215
CONDUCTIO,P<5e-8,Monocyte Absolute Count,GCST90001583,1,,,,,
CONDUCTIO,P<5e-8,CD45 on CD14+ monocyte,GCST90001909,1,,,,,
CONDUCTIO,P<5e-8,HLA DR on HLA DR+ T cell,GCST90002113,1,,,,,
CONDUCTIO,P<5e-8,HLA DR on HLA DR+ CD4+ T cell,GCST90002114,1,,,,,
CONDUCTIO,P<5e-8,CD33 on CD66b++ myeloid cell,GCST90001951,5,4.50773417510997,4,0.341631391616361,4.39413898592602,0.355285038547783
CONDUCTIO,P<5e-8,CD20 on IgD+ CD38- B cell,GCST90001748,4,1.8146340924717,3,0.611755582977555,1.73379486036516,0.629446745321882
CONDUCTIO,P<5e-8,CD3 on HLA DR+ T cell,GCST90001847,2,,,,,
CONDUCTIO,P<5e-8,HLA DR on HLA DR+ Natural Killer,GCST90002117,6,7.05735333001282,5,0.216409696551445,6.24296776713421,0.283289878918818
CONDUCTIO,P<5e-8,CD86 on granulocyte,GCST90001906,2,,,,,
CONDUCTIO,P<5e-8,CD80 on granulocyte,GCST90002040,3,6.74927669763834,2,0.0342304955725499,6.40285198452999,0.0407041188151285
