Outcome,Immunophenotype,GWAS Catalog accession,Instruments,Method,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
I9_RBBB,CD25 on IgD- CD38dim B cell,GCST90001789,20,IVW,0.951976168734393,0.848238732132745,1.06840042962856,0.403125480231018,0.999334649017272
I9_RBBB,CD8 on naive CD8+ T cell,GCST90002055,16,IVW,1.01495540303611,0.880985081374854,1.16929842732931,0.837153175055447,0.999334649017272
I9_RBBB,CD38 on IgD+ CD24- B cell,GCST90001811,17,IVW,0.968506541459424,0.856959487996859,1.09457323711099,0.608254066637503,0.999334649017272
I9_RBBB,CD8 on Natural Killer T,GCST90002059,18,IVW,1.06304712272421,0.949273777138442,1.19045654936218,0.289772133237253,0.963873076571823
I9_RBBB,CD19 on IgD+ CD38- B cell,GCST90001726,31,IVW,1.00324515267764,0.950766582834565,1.05862033283759,0.905913344251167,0.999334649017272
I9_RBBB,CD20 on B cell,GCST90001743,23,IVW,1.08509837061185,0.975822616922266,1.20661117449617,0.131536068433029,0.890304315042074
I9_RBBB,CD20 on IgD+ B cell,GCST90001762,20,IVW,1.02686751470163,0.967696764978671,1.08965631684503,0.381256950829945,0.993386685184869
I9_RBBB,HLA DR+ T cell Absolute Count,GCST90001618,30,IVW,0.938616872090966,0.879001971990055,1.0022749216128,0.0584739396409136,0.8446619489095
I9_RBBB,HLA DR+ CD8+ T cell %lymphocyte,GCST90001629,30,IVW,1.03221804069906,0.949199817366724,1.12249714343651,0.45853681174805,0.999334649017272
I9_RBBB,Effector Memory CD8+ T cell Absolute Count,GCST90001554,24,IVW,0.95632449456181,0.90287416241158,1.01293909713411,0.128038647676511,0.890304315042074
I9_RBBB,CD8+ T cell Absolute Count,GCST90001592,21,IVW,0.958915850305335,0.904915148074,1.01613903792404,0.156011963397265,0.952303019177491
I9_RBBB,CD127- CD8+ T cell Absolute Count,GCST90001684,13,IVW,0.910804458823572,0.786738615875666,1.05443503785507,0.21110799031133,0.952303019177491
I9_RBBB,CD28 on CD28+ CD4+ T cell,GCST90001894,27,IVW,0.99178705038969,0.964345616261224,1.0200093584023,0.564565593510897,0.999334649017272
I9_RBBB,CD45RA- CD4+ T cell Absolute Count,GCST90001534,16,IVW,0.997045003410365,0.92259282174605,1.07750539067082,0.940422074919854,0.999334649017272
I9_RBBB,CD27 on IgD- CD38- B cell,GCST90001802,31,IVW,0.973275566111716,0.893263469934817,1.06045456852636,0.535983999457253,0.999334649017272
I9_RBBB,CD64 on CD14+ CD16+ monocyte,GCST90002011,12,IVW,0.937497540892662,0.728033727364023,1.20722654204773,0.616887789440768,0.999334649017272
I9_RBBB,Switched memory B cell %B cell,GCST90001402,13,IVW,0.931624112914617,0.806685173824941,1.07591352354803,0.335022989673551,0.981555865811141
I9_RBBB,IgD- CD38- B cell %B cell,GCST90001445,12,IVW,1.02490962145431,0.803325919709934,1.30761339373801,0.843070600372992,0.999334649017272
I9_RBBB,CD33 on CD33+ HLA DR+ CD14dim,GCST90001947,27,IVW,1.01229355962693,0.966025675334476,1.06077744828816,0.608720840499639,0.999334649017272
I9_RBBB,FSC-A on HLA DR+ Natural Killer,GCST90001970,20,IVW,1.03499502961938,0.962651336576417,1.11277538464395,0.352163832978199,0.985757125651936
I9_RBBB,HLA DR on CD33dim HLA DR+ CD11b-,GCST90002111,18,IVW,0.986194596910234,0.910039143630301,1.06872302118253,0.734581582751518,0.999334649017272
I9_RBBB,CD33 on CD33+ HLA DR+,GCST90001956,23,IVW,1.01147471043123,0.959991658935774,1.06571872819823,0.66860052391013,0.999334649017272
I9_RBBB,CD33 on CD33+ HLA DR+ CD14-,GCST90001957,21,IVW,1.01032230439691,0.956281498839095,1.06741703149235,0.71425470216893,0.999334649017272
I9_RBBB,CD127 on T cell,GCST90001922,18,IVW,1.04521807772517,0.900035246068362,1.21382005290993,0.562163225890914,0.999334649017272
I9_RBBB,CD8+ and CD8dim T cell %leukocyte,GCST90001614,15,IVW,0.905695516219156,0.759620335813206,1.07986099032135,0.269677693012475,0.963873076571823
I9_RBBB,CD45 on granulocyte,GCST90001913,15,IVW,0.96091571788444,0.871349903282053,1.05968797769922,0.424493188381067,0.999334649017272
I9_RBBB,IgD- CD27- B cell %B cell,GCST90001399,15,IVW,1.09943575333424,0.944889401591562,1.2792597458217,0.219994234757662,0.952303019177491
I9_RBBB,CD27 on CD24+ CD27+ B cell,GCST90001798,30,IVW,0.960199927212409,0.883877038744508,1.04311330626751,0.336494363347714,0.981555865811141
I9_RBBB,CD27 on IgD- CD38dim B cell,GCST90001804,31,IVW,0.985790343802921,0.928401495371995,1.04672666597301,0.640019114148267,0.999334649017272
I9_RBBB,CD27 on memory B cell,GCST90001805,25,IVW,1.00277011801115,0.947227376786885,1.06156972889343,0.924194991867599,0.999334649017272
I9_RBBB,HLA DR+ CD4+ T cell %lymphocyte,GCST90001626,21,IVW,0.956618704068261,0.792615693370414,1.154556177259,0.643928435668695,0.999334649017272
I9_RBBB,BAFF-R on IgD+ CD38- unswitched memory B cell,GCST90001707,19,IVW,1.0587211766144,0.984454118503682,1.13859092947416,0.124106808437576,0.890304315042074
I9_RBBB,CD25 on CD39+ activated CD4 regulatory T cell,GCST90001940,12,IVW,1.01569796403505,0.886750563183885,1.1633963337343,0.822086395146786,0.999334649017272
I9_RBBB,CD45RA+ CD8+ T cell %T cell,GCST90001562,35,IVW,1.00556310711563,0.98873107900159,1.02268168146701,0.519484202993422,0.999334649017272
I9_RBBB,CD25 on transitional B cell,GCST90001795,22,IVW,0.962109798926347,0.855731910416504,1.08171175332185,0.518193257406208,0.999334649017272
I9_RBBB,CD4-CD8- T cell Absolute Count,GCST90001598,20,IVW,0.968228535629729,0.824946362438643,1.13639691002021,0.692734093556403,0.999334649017272
I9_RBBB,CD4-CD8- T cell %leukocyte,GCST90001613,20,IVW,1.00533561526422,0.933265654060799,1.08297106501344,0.888491633871661,0.999334649017272
I9_RBBB,PDL-1 on CD14- CD16+ monocyte,GCST90001999,19,IVW,1.02106767684751,0.914969304135761,1.13946904665566,0.709551952308226,0.999334649017272
I9_RBBB,Activated & resting CD4 regulatory T cell %CD4+ T cell,GCST90001500,27,IVW,0.998726461669145,0.915227667451408,1.08984308572722,0.977177081336029,0.999334649017272
I9_RBBB,CD45RA+ CD8+ T cell Absolute Count,GCST90001560,28,IVW,1.00466769138917,0.97597298937384,1.03420604987114,0.75277286930941,0.999334649017272
I9_RBBB,CD11b on CD33dim HLA DR-,GCST90002095,23,IVW,1.04154208959374,0.958686196407251,1.13155892768738,0.33585095534541,0.981555865811141
I9_RBBB,CD62L- HLA DR++ monocyte %monocyte,GCST90001455,12,IVW,1.02490035546094,0.844591655909747,1.24370248187275,0.80325637877312,0.999334649017272
I9_RBBB,IgD- CD24- B cell %B cell,GCST90001413,18,IVW,1.02299191523984,0.932498546861124,1.1222671200601,0.630485529983646,0.999334649017272
I9_RBBB,IgD- CD24- B cell Absolute Count,GCST90001414,18,IVW,0.956821860749086,0.791461771711745,1.15673062923471,0.648423642345932,0.999334649017272
I9_RBBB,IgD- CD24- B cell %lymphocyte,GCST90001440,24,IVW,0.939338287060477,0.827571462866781,1.06619966628761,0.332927798986989,0.981555865811141
I9_RBBB,CD4-CD8- T cell %T cell,GCST90001599,15,IVW,1.18925980083006,1.00470577262181,1.40771448956601,0.043950224413965,0.8446619489095
I9_RBBB,CD4-CD8- Natural Killer T Absolute Count,GCST90001636,10,IVW,1.13239625248335,0.926375284322446,1.38423519532499,0.224913310449565,0.952303019177491
I9_RBBB,CD4-CD8- Natural Killer T %T cell,GCST90001637,30,IVW,1.02431693776246,0.914408466324581,1.14743599564905,0.67822690936383,0.999334649017272
I9_RBBB,CD4-CD8- Natural Killer T %lymphocyte,GCST90001638,29,IVW,1.00358067876443,0.89339806529941,1.12735209299085,0.951965549915579,0.999334649017272
I9_RBBB,Naive CD4+ T cell %CD4+ T cell,GCST90001541,35,IVW,1.05864600088058,0.965471280432051,1.16081273249155,0.225343345729276,0.952303019177491
I9_RBBB,CD3 on Terminally Differentiated CD4+ T cell,GCST90001844,23,IVW,1.01486910692251,0.933049030771869,1.10386407382435,0.730727855331139,0.999334649017272
I9_RBBB,CD25 on IgD- CD38+ B cell,GCST90001788,20,IVW,1.04834563660235,0.900962174006072,1.2198387518273,0.541337768475254,0.999334649017272
I9_RBBB,CD20 on CD24+ CD27+ B cell,GCST90001745,29,IVW,0.983247962747182,0.889547392637588,1.08681849246942,0.740923941996588,0.999334649017272
I9_RBBB,CD8 on CD8+ T cell,GCST90002058,27,IVW,1.01971193585259,0.922789863699552,1.12681388583043,0.70166164066039,0.999334649017272
I9_RBBB,CD8dim T cell Absolute Count,GCST90001596,27,IVW,0.94586756373078,0.861311173439622,1.03872499940431,0.244101560162058,0.952303019177491
I9_RBBB,CD3 on Central Memory CD8+ T cell,GCST90001846,19,IVW,1.01501716703574,0.903633459132978,1.14013025852959,0.801552417438998,0.999334649017272
I9_RBBB,CD3 on HLA DR+ T cell,GCST90001847,27,IVW,0.966402971150137,0.875754413282465,1.06643448035538,0.496472038681723,0.999334649017272
I9_RBBB,HLA DR+ Natural Killer Absolute Count,GCST90001648,18,IVW,0.939670433796957,0.827326606440114,1.0672695852869,0.338136926576019,0.981555865811141
I9_RBBB,CD45 on HLA DR+ Natural Killer,GCST90001912,12,IVW,0.872085224062627,0.752894743955555,1.0101447036709,0.067943144030206,0.8446619489095
I9_RBBB,CD28+ CD45RA- CD8+ T cell %CD8+ T cell,GCST90001692,28,IVW,0.984330834048588,0.967566457692393,1.0013856755324,0.0715447585099233,0.8446619489095
I9_RBBB,IgD+ CD24+ B cell %B cell,GCST90001411,20,IVW,0.990481713090747,0.841623128270446,1.16566903999331,0.908365298153701,0.999334649017272
I9_RBBB,CD20 on IgD+ CD38- B cell,GCST90001748,25,IVW,1.01266183758377,0.923676528868358,1.11021982831469,0.788599611324172,0.999334649017272
I9_RBBB,CD20 on memory B cell,GCST90001758,28,IVW,1.01127833630231,0.918097497245001,1.11391641578723,0.820114657607759,0.999334649017272
I9_RBBB,Lymphocyte %leukocyte,GCST90001602,22,IVW,1.05914340075675,0.973337351097297,1.15251381455968,0.182516282100146,0.952303019177491
I9_RBBB,CD45 on B cell,GCST90001910,15,IVW,1.03370065759117,0.964997989033564,1.10729458677374,0.344861115306536,0.983766756547175
I9_RBBB,CD25 on secreting CD4 regulatory T cell,GCST90001941,14,IVW,1.03224233383117,0.972224543461532,1.0959651686631,0.299119634722468,0.963873076571823
I9_RBBB,HLA DR on CD33+ HLA DR+ CD14dim,GCST90002109,20,IVW,1.02947808896748,0.932935232094832,1.1360114820451,0.563090370811673,0.999334649017272
I9_RBBB,IgD- CD27- B cell %lymphocyte,GCST90001433,18,IVW,1.07315203567755,0.932678188865094,1.23478312823015,0.323974990015685,0.981555865811141
I9_RBBB,CD45 on CD33dim HLA DR-,GCST90002050,18,IVW,1.01253810733016,0.920489569847741,1.11379145661077,0.797767696870764,0.999334649017272
I9_RBBB,CD45 on CD14+ monocyte,GCST90001909,17,IVW,0.928604347773208,0.837541046671894,1.02956868577345,0.159536082791911,0.952303019177491
I9_RBBB,CD28+ CD45RA- CD8dim T cell Absolute Count,GCST90001669,37,IVW,0.996100521094833,0.977529434584948,1.01502442077019,0.684075450058203,0.999334649017272
I9_RBBB,CD28+ CD4-CD8- T cell Absolute Count,GCST90001657,12,IVW,0.998815015748397,0.816959711051138,1.22115132752492,0.990774199867266,0.999334649017272
I9_RBBB,CD19 on CD20- B cell,GCST90001721,22,IVW,1.00088452819641,0.886505365755766,1.13002117920506,0.988606602161826,0.999334649017272
I9_RBBB,CD25 on IgD- CD24- B cell,GCST90001785,26,IVW,1.00557083148303,0.882474568684792,1.14583777596728,0.933545057631066,0.999334649017272
I9_RBBB,CD62L on CD62L+ plasmacytoid Dendritic Cell,GCST90001832,15,IVW,0.926229967578943,0.815368649891455,1.05216450614762,0.238714960300166,0.952303019177491
I9_RBBB,CD39+ CD8+ T cell %T cell,GCST90001670,20,IVW,0.999421988266042,0.886594735233175,1.12660753660685,0.992451954771677,0.999334649017272
I9_RBBB,CD39+ CD8+ T cell %CD8+ T cell,GCST90001671,21,IVW,1.00402910995203,0.920812374162194,1.09476640618373,0.927420321342562,0.999334649017272
I9_RBBB,CD39+ CD8+ T cell Absolute Count,GCST90001672,24,IVW,1.00318990898208,0.922775205099155,1.09061230505791,0.94044623693105,0.999334649017272
I9_RBBB,HVEM on CD4+ T cell,GCST90001875,20,IVW,0.99583512450215,0.91966448220534,1.07831455316635,0.918120516704709,0.999334649017272
I9_RBBB,HVEM on CD45RA- CD4+ T cell,GCST90001880,19,IVW,0.999258496474969,0.9460296066976,1.05548233977903,0.978810658464084,0.999334649017272
I9_RBBB,Effector Memory CD8+ T cell %T cell,GCST90001556,15,IVW,0.961786068717205,0.890486301003246,1.03879469109893,0.321452124756826,0.981555865811141
I9_RBBB,CD3 on Natural Killer T,GCST90001848,17,IVW,1.11460174236901,0.989035762120152,1.25610932554035,0.0752056300030915,0.8446619489095
I9_RBBB,CD45 on CD66b++ myelod cell,GCST90002048,16,IVW,0.985598289438897,0.901026047154144,1.07810866424231,0.751302556661347,0.999334649017272
I9_RBBB,Granulocyte Absolute Count,GCST90001651,24,IVW,0.936294918865484,0.827363346481865,1.05956854243185,0.296905362769781,0.963873076571823
I9_RBBB,Transitional B cell Absolute Count,GCST90001577,31,IVW,0.935990947340177,0.838532454226642,1.04477656062907,0.238329557389426,0.952303019177491
I9_RBBB,Granulocyte %leukocyte,GCST90001652,25,IVW,0.997879052466589,0.905471202357548,1.09971758434612,0.965841988859312,0.999334649017272
I9_RBBB,HLA DR on HLA DR+ Natural Killer,GCST90002117,28,IVW,0.999752964364258,0.985446643200344,1.01426697899048,0.973198050463889,0.999334649017272
I9_RBBB,Natural Killer %CD3- lymphocyte,GCST90001646,27,IVW,1.01057095225669,0.952893998195288,1.07173898826016,0.725804405586625,0.999334649017272
I9_RBBB,CD80 on myeloid Dendritic Cell,GCST90002035,26,IVW,1.00246117596053,0.919769744951179,1.09258693800753,0.955370174154085,0.999334649017272
I9_RBBB,CD45 on Immature Myeloid-Derived Suppressor Cells,GCST90002052,10,IVW,1.05099838228104,0.976311017913266,1.1313992972427,0.185984172118802,0.952303019177491
I9_RBBB,CD3 on HLA DR+ CD8+ T cell,GCST90001850,26,IVW,1.01210526397795,0.919968811165011,1.11346934041673,0.80484189478868,0.999334649017272
I9_RBBB,Resting CD4 regulatory T cell Absolute Count,GCST90001480,25,IVW,1.00984974872378,0.900772042897361,1.13213606376734,0.866529080355081,0.999334649017272
I9_RBBB,CD127 on CD28+ CD4+ T cell,GCST90001924,20,IVW,1.00283256965756,0.908163053712459,1.10737070689555,0.955413842350399,0.999334649017272
I9_RBBB,CD20 on IgD+ CD38- naive B cell,GCST90001749,18,IVW,0.988151334665578,0.885629145147051,1.1025416965464,0.831109347253507,0.999334649017272
I9_RBBB,CD25 on IgD+ CD38dim B cell,GCST90001784,23,IVW,0.988493520364676,0.918786244729084,1.06348940834554,0.756419609426568,0.999334649017272
I9_RBBB,CD25 on IgD+ B cell,GCST90001794,27,IVW,1.03383001564724,0.971539195916131,1.10011464874079,0.29402387484944,0.963873076571823
I9_RBBB,CD8dim T cell %T cell,GCST90001597,19,IVW,1.10329603667627,0.971210150495999,1.25334578095577,0.130793058415841,0.890304315042074
I9_RBBB,CD8dim T cell %leukocyte,GCST90001612,18,IVW,0.998980654635334,0.894563059210139,1.11558636147663,0.985554051603202,0.999334649017272
I9_RBBB,CD28- CD8dim T cell %T cell,GCST90001661,25,IVW,1.07936504711238,0.984422885999324,1.1834638563337,0.10399394719816,0.8446619489095
I9_RBBB,CD20- B cell %B cell,GCST90001419,19,IVW,0.993557010969283,0.895101111411701,1.10284248501192,0.903370814841541,0.999334649017272
I9_RBBB,CD20- B cell Absolute Count,GCST90001421,22,IVW,0.99219439596764,0.925154918417354,1.06409175349105,0.826224311708375,0.999334649017272
I9_RBBB,CD45RA on Terminally Differentiated CD8+ T cell,GCST90002101,14,IVW,0.966854167161255,0.826475010383278,1.13107712733331,0.673656081325551,0.999334649017272
I9_RBBB,CD3 on naive CD8+ T cell,GCST90001838,25,IVW,1.05141101635867,0.971419319283847,1.13798964399363,0.21432420246444,0.952303019177491
I9_RBBB,CD3 on CD28+ CD45RA+ CD8+ T cell,GCST90001864,25,IVW,0.993453671090174,0.911159833223879,1.08318009707529,0.881653189363623,0.999334649017272
I9_RBBB,IgD+ B cell %Lymphocyte,GCST90001424,18,IVW,1.04764301208894,0.958936614601584,1.1445551917264,0.302497335305783,0.963873076571823
I9_RBBB,Naive-mature B cell %lymphocyte,GCST90001437,21,IVW,0.930619050782995,0.778206270193294,1.11288208647449,0.430716615310982,0.999334649017272
I9_RBBB,IgD+ CD24- B cell %lymphocyte,GCST90001441,21,IVW,1.01283724604555,0.834529910874107,1.22924208420839,0.897271743198134,0.999334649017272
I9_RBBB,IgD+ CD24- B cell %B cell,GCST90001415,18,IVW,0.952016390530688,0.87466229755124,1.0362115874624,0.255416128711381,0.963873076571823
I9_RBBB,CD19 on B cell,GCST90002028,24,IVW,0.965419721483454,0.875946487481985,1.06403216628956,0.478190010690235,0.999334649017272
I9_RBBB,CCR7 on naive CD4+ T cell,GCST90001907,24,IVW,1.01229997168141,0.941293332146021,1.08866301042407,0.741799985830453,0.999334649017272
I9_RBBB,CD28 on CD39+ activated CD4 regulatory T cell,GCST90001886,19,IVW,0.926188256585825,0.857666383438639,1.00018457433089,0.0505484069499395,0.8446619489095
I9_RBBB,CD28 on activated & secreting CD4 regulatory T cell,GCST90001889,25,IVW,1.00014406083779,0.956275861737282,1.04602466971389,0.994977529493276,0.999334649017272
I9_RBBB,CD28 on CD4 regulatory T cell,GCST90001899,25,IVW,1.01193518897549,0.969333314210119,1.05640940187978,0.588742024436205,0.999334649017272
I9_RBBB,CD28 on activated CD4 regulatory T cell,GCST90001902,18,IVW,0.965296043138282,0.857335047059424,1.08685216368373,0.55943507083148,0.999334649017272
I9_RBBB,CD25 on activated CD4 regulatory T cell,GCST90001939,17,IVW,1.11469864847136,0.94512376909266,1.3146987913517,0.197167378464527,0.952303019177491
I9_RBBB,CD3 on CD39+ secreting CD4 regulatory T cell,GCST90001856,27,IVW,1.06552012783448,0.960989134752813,1.18142141441843,0.228334034457321,0.952303019177491
I9_RBBB,BAFF-R on CD20- CD38- B cell,GCST90001701,17,IVW,0.961152553644059,0.882482493511695,1.04683575954048,0.363127194411068,0.993386685184869
I9_RBBB,SSC-A on CD8+ T cell,GCST90002082,18,IVW,0.960463226778435,0.893129814433418,1.0328729318916,0.276682242596467,0.963873076571823
I9_RBBB,CD33dim HLA DR+ CD11b+ %CD33dim HLA DR+,GCST90001526,24,IVW,0.967884157568842,0.916437780805497,1.02221859693448,0.241436333553331,0.952303019177491
I9_RBBB,CD33dim HLA DR+ CD11b- %CD33dim HLA DR+,GCST90001528,24,IVW,1.03917419484841,0.992981240591487,1.08751602053991,0.0976436159230492,0.8446619489095
I9_RBBB,CD25 on naive-mature B cell,GCST90001791,23,IVW,0.940516570094807,0.825676757804069,1.07132895562601,0.356005309400973,0.985757125651936
I9_RBBB,CD20- CD38- B cell Absolute Count,GCST90001423,14,IVW,1.18412740548629,0.987086871530901,1.42050082202902,0.0687540643986774,0.8446619489095
I9_RBBB,CD25 on B cell,GCST90001775,25,IVW,1.03560563348392,0.955360394779006,1.12259104937224,0.395199117898186,0.993386685184869
I9_RBBB,FSC-A on plasmacytoid Dendritic Cell,GCST90001964,26,IVW,1.01267916027746,0.960367352578993,1.06784042471488,0.64150139095381,0.999334649017272
I9_RBBB,HLA DR on CD33+ HLA DR+ CD14-,GCST90002108,25,IVW,1.00551846668947,0.960498857915563,1.05264819267741,0.81383426518536,0.999334649017272
I9_RBBB,CD28 on CD28+ CD45RA- CD8+ T cell,GCST90001893,17,IVW,0.988268627345514,0.842674358269516,1.15901815477221,0.884610784304574,0.999334649017272
I9_RBBB,CD19 on switched memory B cell,GCST90001740,27,IVW,1.04495794542943,0.925292188837767,1.18009977917099,0.478508342151708,0.999334649017272
I9_RBBB,CD19 on IgD+ CD24- B cell,GCST90001725,25,IVW,1.01582031708994,0.957913265841331,1.07722792178518,0.600169858990434,0.999334649017272
I9_RBBB,FSC-A on granulocyte,GCST90001966,21,IVW,0.999724755797564,0.899040269138013,1.11168500640439,0.995944509942849,0.999334649017272
I9_RBBB,CD3 on Naive CD4+ T cell,GCST90001842,30,IVW,1.09448401549329,1.02297421388367,1.17099262514406,0.00882178676524624,0.570602052234654
I9_RBBB,CCR7 on naive CD8+ T cell,GCST90001908,24,IVW,1.03870334096414,0.944555155769159,1.14223571163666,0.433434691863334,0.999334649017272
I9_RBBB,CD25++ CD4+ T cell Absolute Count,GCST90001504,23,IVW,0.980897389845701,0.871832488123689,1.10360614282317,0.748423203658267,0.999334649017272
I9_RBBB,CD25++ CD4+ T cell %CD4+ T cell,GCST90001505,26,IVW,0.903823887348164,0.817397321791946,0.999388666395794,0.048618160181936,0.8446619489095
I9_RBBB,Memory B cell %lymphocyte,GCST90001436,28,IVW,0.994473948768254,0.936148291647497,1.05643351977736,0.85738772610923,0.999334649017272
I9_RBBB,CD4 on monocyte,GCST90001958,15,IVW,0.966855231367594,0.860506680781723,1.08634721763422,0.57075083240827,0.999334649017272
I9_RBBB,SSC-A on T cell,GCST90002080,22,IVW,0.910003785037285,0.813534437034018,1.01791251984525,0.0990507549523978,0.8446619489095
I9_RBBB,CD28+ CD45RA+ CD8dim T cell %T cell,GCST90001664,41,IVW,1.00404410975649,0.990248526722676,1.01803188505932,0.567484180068972,0.999334649017272
I9_RBBB,CD16-CD56 on HLA DR+ Natural Killer,GCST90001885,24,IVW,1.0171662202978,0.957698682761269,1.08032634725135,0.579739538369443,0.999334649017272
I9_RBBB,CD20 on IgD+ CD38- unswitched memory B cell,GCST90001750,19,IVW,1.00214013689109,0.884873060586546,1.13494793626376,0.973140361594672,0.999334649017272
I9_RBBB,FSC-A on HLA DR+ CD8+ T cell,GCST90001978,18,IVW,0.989357745546178,0.926567387611714,1.0564031950177,0.749101791999117,0.999334649017272
I9_RBBB,CD11b on CD14+ monocyte,GCST90002091,20,IVW,0.94625162387942,0.886730156404695,1.00976845010535,0.0955685467129546,0.8446619489095
I9_RBBB,CD11b on Monocytic Myeloid-Derived Suppressor Cells,GCST90002094,16,IVW,0.989753232523656,0.919963502733004,1.06483730972025,0.782488273035463,0.999334649017272
I9_RBBB,CD45 on HLA DR+ CD4+ T cell,GCST90001920,18,IVW,0.986508145602568,0.971769626643086,1.00147019896276,0.0769425117619393,0.8446619489095
I9_RBBB,CD11c+ HLA DR++ monocyte Absolute Count,GCST90001456,17,IVW,1.01251264826516,0.883947943328058,1.15977628618844,0.857557036971926,0.999334649017272
I9_RBBB,CD28 on CD45RA+ CD4+ T cell,GCST90001890,13,IVW,0.945747487950616,0.829158932299334,1.07872963327373,0.405979314358202,0.999334649017272
I9_RBBB,CD25 on CD4+ T cell,GCST90001960,16,IVW,1.0219106742168,0.958099002736089,1.08997235473158,0.509994956359033,0.999334649017272
I9_RBBB,CD4 on resting CD4 regulatory T cell,GCST90002064,13,IVW,0.918385504605106,0.7554529103681,1.11645864817412,0.392865215635162,0.993386685184869
I9_RBBB,CD86 on myeloid Dendritic Cell,GCST90001903,22,IVW,1.07129943569258,0.950062675831584,1.20800712427807,0.261020923414528,0.963873076571823
I9_RBBB,CD19 on IgD+ CD38dim B cell,GCST90001730,24,IVW,1.00133327931371,0.946808018438771,1.05899856859522,0.962799417025891,0.999334649017272
I9_RBBB,CD19 on IgD- CD38dim B cell,GCST90001735,28,IVW,1.01812293150927,0.921791086504337,1.12452194303156,0.723216341807154,0.999334649017272
I9_RBBB,CD38 on CD3- CD19-,GCST90001810,18,IVW,0.998716401991226,0.907101979063723,1.09958359107078,0.97912592201742,0.999334649017272
I9_RBBB,CD25 on memory B cell,GCST90001790,24,IVW,1.02181043724078,0.929422314410918,1.12338229184433,0.655426540319889,0.999334649017272
I9_RBBB,CD25 on unswitched memory B cell,GCST90001792,24,IVW,0.977429274114245,0.912737602672106,1.04670606656129,0.513476634415856,0.999334649017272
I9_RBBB,CD62L- monocyte Absolute Count,GCST90001450,20,IVW,0.936970256141646,0.866348981830963,1.01334829186125,0.103451359296773,0.8446619489095
I9_RBBB,CD62L- monocyte %monocyte,GCST90001451,23,IVW,0.966380504249207,0.874704388898178,1.06766502014392,0.501277244900594,0.999334649017272
I9_RBBB,HLA DR on Dendritic Cell,GCST90002106,19,IVW,1.007981675904,0.933687564045995,1.08818741737914,0.838730671387113,0.999334649017272
I9_RBBB,Naive CD4-CD8- T cell %T cell,GCST90001568,20,IVW,1.27302187801636,1.11945112062211,1.44766008274457,0.000232886790042291,0.170240243520915
I9_RBBB,B cell %lymphocyte,GCST90001644,35,IVW,0.983005190682067,0.897187786996227,1.07703116216399,0.713039658064889,0.999334649017272
I9_RBBB,CD24+ CD27+ B cell %lymphocyte,GCST90001442,24,IVW,1.01144559794515,0.952626108316138,1.0738968716813,0.709666869281764,0.999334649017272
I9_RBBB,Naive-mature B cell %B cell,GCST90001408,29,IVW,1.01692447278681,0.945711807736923,1.09349949412962,0.650484546550931,0.999334649017272
I9_RBBB,Terminally Differentiated CD8+ T cell %CD8+ T cell,GCST90001558,23,IVW,0.943221950265603,0.863412593169106,1.03040846809678,0.195009908270051,0.952303019177491
I9_RBBB,HVEM on Effector Memory CD8+ T cell,GCST90001873,18,IVW,0.906016491141027,0.835588831926969,0.982380150206751,0.016821851606208,0.744595832686166
I9_RBBB,CCR2 on CD14- CD16+ monocyte,GCST90001982,28,IVW,1.03364596925282,0.967026297798658,1.10485515459586,0.330271106220983,0.981555865811141
I9_RBBB,HLA DR on CD14+ CD16- monocyte,GCST90001988,22,IVW,1.05715086065049,0.971367168837369,1.15051030962029,0.198031309436783,0.952303019177491
I9_RBBB,HLA DR on CD14+ monocyte,GCST90001991,21,IVW,1.06002291016328,0.971913798762155,1.15611957717046,0.187985855349901,0.952303019177491
I9_RBBB,CD64 on CD14- CD16-,GCST90002001,16,IVW,1.12604715514038,0.976975832349393,1.29786444414961,0.10131716427465,0.8446619489095
I9_RBBB,CD62L- Dendritic Cell Absolute Count,GCST90001462,18,IVW,1.01693280819783,0.9614391085007,1.07562957159275,0.557552141169027,0.999334649017272
I9_RBBB,FSC-A on HLA DR+ CD4+ T cell,GCST90001977,17,IVW,0.940785743864904,0.854279147627543,1.03605222990334,0.21485683544269,0.952303019177491
I9_RBBB,CD45 on CD4+ T cell,GCST90001916,13,IVW,1.07602578034888,0.901758690007209,1.2839704155955,0.416299855027127,0.999334649017272
I9_RBBB,CD64 on CD14+ CD16- monocyte,GCST90001987,35,IVW,1.03805161738982,1.00178419592075,1.07563202209956,0.0395665388440585,0.8446619489095
I9_RBBB,CD4+ T cell %leukocyte,GCST90001606,13,IVW,0.965040667200073,0.783925416569837,1.18800012050253,0.737208528342067,0.999334649017272
I9_RBBB,Effector Memory CD4+ T cell Absolute Count,GCST90001542,23,IVW,0.965463897303093,0.913202615113798,1.02071601807614,0.215773187680098,0.952303019177491
I9_RBBB,CD86 on CD62L+ myeloid Dendritic Cell,GCST90001904,22,IVW,1.03323519175252,0.941487972388788,1.13392310128738,0.490736772875724,0.999334649017272
I9_RBBB,Unswitched memory B cell Absolute Count,GCST90001398,20,IVW,1.03434115984009,0.905319007434482,1.18175099180912,0.619389375211004,0.999334649017272
I9_RBBB,CD16 on CD14+ CD16+ monocyte,GCST90002005,22,IVW,0.895577521166549,0.813191102790339,0.986310713025116,0.02509388031445,0.74682873531783
