Outcome,Instrument set,Immunophenotype,GWAS Catalog accession,Instruments,Method,beta,SE,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
AVBLOCK,QC-filtered,Resting CD4 regulatory T cell Absolute Count,GCST90001480,23,IVW,0.0120606403978091,0.0261680356821537,1.01213366319315,0.961530772736577,1.06539965356827,0.644876034170019,0.97772142636262
AVBLOCK,QC-filtered,CD127 on CD28+ CD4+ T cell,GCST90001924,17,IVW,0.0152577881683312,0.0342966575543758,1.01537478248573,0.949363365474831,1.08597612505544,0.65640877033023,0.97772142636262
AVBLOCK,QC-filtered,CD20 on IgD+ CD38- naive B cell,GCST90001749,17,IVW,-0.00488816211572888,0.0292087553439017,0.995123765506075,0.939753828500501,1.05375607807323,0.867092592814701,0.97772142636262
AVBLOCK,QC-filtered,CD8dim T cell %T cell,GCST90001597,19,IVW,0.000898261022630203,0.0279089876341338,1.00089866457989,0.947618432853952,1.05717459900044,0.974324225204451,0.989292893468765
AVBLOCK,QC-filtered,CD8dim T cell %leukocyte,GCST90001612,17,IVW,0.0157285233131028,0.0299527988508027,1.01585286759787,0.957931542402648,1.07727640538748,0.599506513441518,0.97772142636262
AVBLOCK,QC-filtered,CD28- CD8dim T cell %T cell,GCST90001661,24,IVW,0.0196391401615423,0.0219321943368863,1.01983325675323,0.976922493952451,1.06462885031135,0.37054763653871,0.97772142636262
AVBLOCK,QC-filtered,CD20- B cell %B cell,GCST90001419,18,IVW,-0.0250871875292799,0.0371348333501089,0.975224880873703,0.906765451082396,1.04885289480301,0.499313554425552,0.97772142636262
AVBLOCK,QC-filtered,CD20- B cell Absolute Count,GCST90001421,20,IVW,0.0118943644710179,0.0383953027138092,1.01196538372107,0.938605112355785,1.091059407592,0.756722961319586,0.97772142636262
AVBLOCK,QC-filtered,CD45RA on Terminally Differentiated CD8+ T cell,GCST90002101,14,IVW,0.0449894110927281,0.034417043655742,1.04601678367535,0.977782531138208,1.1190127424928,0.191150205486061,0.97772142636262
AVBLOCK,QC-filtered,CD3 on naive CD8+ T cell,GCST90001838,25,IVW,-0.0133225731299068,0.0173884932716553,0.986765779550593,0.953702005113364,1.02097583781042,0.443574087434696,0.97772142636262
AVBLOCK,QC-filtered,CD3 on CD28+ CD45RA+ CD8+ T cell,GCST90001864,25,IVW,0.0150146903642585,0.0190524696905223,1.01512797710594,0.977919277957851,1.05375242428507,0.430655437270929,0.97772142636262
AVBLOCK,QC-filtered,IgD+ B cell %Lymphocyte,GCST90001424,16,IVW,-0.0846816730544873,0.0426772368423404,0.918804718153669,0.84507571062534,0.998966245848848,0.0472296327930192,0.903577448434868
AVBLOCK,QC-filtered,Naive-mature B cell %lymphocyte,GCST90001437,21,IVW,-0.0180863125721395,0.0324146498932398,0.982076263171719,0.921623005890839,1.04649491225869,0.576866758153244,0.97772142636262
AVBLOCK,QC-filtered,IgD+ CD24- B cell %lymphocyte,GCST90001441,21,IVW,-0.0440952046513216,0.0355155213440464,0.956862855341937,0.892520651656028,1.0258435166002,0.214393189690685,0.97772142636262
AVBLOCK,QC-filtered,IgD+ CD24- B cell %B cell,GCST90001415,16,IVW,0.0868089188510761,0.03410402003506,1.0906882498415,1.02016567398528,1.16608594925091,0.0109147615437494,0.681866831528645
AVBLOCK,QC-filtered,CCR7 on naive CD4+ T cell,GCST90001907,23,IVW,0.0257985579198153,0.0239942736566792,1.0261342210403,0.978993556247466,1.07554481116915,0.282286783293606,0.97772142636262
AVBLOCK,QC-filtered,CD25 on activated CD4 regulatory T cell,GCST90001939,17,IVW,-0.0212788065098553,0.0406352090714873,0.978945990002875,0.904001900481189,1.06010313787239,0.600518928924292,0.97772142636262
AVBLOCK,QC-filtered,CD3 on CD39+ secreting CD4 regulatory T cell,GCST90001856,26,IVW,-0.00328076644657419,0.0212631423599793,0.996724609387106,0.956039044275711,1.03914160504869,0.877378255790918,0.97772142636262
AVBLOCK,QC-filtered,BAFF-R on CD20- CD38- B cell,GCST90001701,16,IVW,0.0427034558080377,0.0259652962217864,1.04362836702773,0.991844909860043,1.09811539852401,0.100044938825984,0.97772142636262
AVBLOCK,QC-filtered,SSC-A on CD8+ T cell,GCST90002082,15,IVW,-0.079392456667204,0.0516431206541573,0.923677349968015,0.834758370087744,1.02206803479461,0.124212812447366,0.97772142636262
AVBLOCK,QC-filtered,CD33dim HLA DR+ CD11b+ %CD33dim HLA DR+,GCST90001526,22,IVW,-0.0128964101885621,0.0210671750827212,0.987186392176016,0.947253936526009,1.0288022412148,0.54043415534379,0.97772142636262
AVBLOCK,QC-filtered,CD33dim HLA DR+ CD11b- %CD33dim HLA DR+,GCST90001528,21,IVW,0.0257127942607431,0.0165206083337284,1.02604621978852,0.993354581037493,1.05981375154354,0.119611286959736,0.97772142636262
AVBLOCK,QC-filtered,CD25 on naive-mature B cell,GCST90001791,22,IVW,-0.0101706175574624,0.0300473536617375,0.989880928274297,0.933267480358947,1.04992863544792,0.734996749691102,0.97772142636262
AVBLOCK,QC-filtered,CD20- CD38- B cell Absolute Count,GCST90001423,14,IVW,0.00181429124611611,0.0434611442763934,1.00181593806827,0.920011092878037,1.09089464413735,0.966701874405834,0.987067784681238
AVBLOCK,QC-filtered,CD25 on B cell,GCST90001775,21,IVW,0.00756970027390843,0.0298185200953895,1.00759842288313,0.950397843792617,1.06824167208245,0.799604475547559,0.97772142636262
AVBLOCK,QC-filtered,CD25 on IgD+ CD38dim B cell,GCST90001784,18,IVW,-0.00611717243384682,0.0254208858432153,0.993901499373158,0.945593875977365,1.04467701785313,0.809837485345689,0.97772142636262
AVBLOCK,QC-filtered,CD25 on IgD+ B cell,GCST90001794,22,IVW,-0.0221329330790105,0.0223364867002597,0.978110203207711,0.936212828934469,1.02188256777882,0.321740787524744,0.97772142636262
AVBLOCK,QC-filtered,FSC-A on plasmacytoid Dendritic Cell,GCST90001964,22,IVW,-0.0165097034922346,0.0214682720545209,0.983625834738715,0.943095700146423,1.02589777751634,0.441876656248313,0.97772142636262
AVBLOCK,QC-filtered,SSC-A on HLA DR+ Natural Killer,GCST90002077,24,IVW,-0.0184065008367155,0.023553510472869,0.981761864213447,0.937469194044303,1.02814723315411,0.434522644706781,0.97772142636262
AVBLOCK,QC-filtered,HLA DR on CD33+ HLA DR+ CD14-,GCST90002108,19,IVW,0.0180232808329232,0.0160257798805396,1.01818668034786,0.986701962929199,1.05067604503406,0.260740353288408,0.97772142636262
AVBLOCK,QC-filtered,CD28 on CD28+ CD45RA- CD8+ T cell,GCST90001893,16,IVW,0.0150146514868754,0.0366763326926308,1.01512793764042,0.944715967091917,1.09078788299746,0.682258925831656,0.97772142636262
AVBLOCK,QC-filtered,CD19 on switched memory B cell,GCST90001740,27,IVW,-0.0558482913744553,0.0258669270120666,0.945682593214683,0.898932376340464,0.994864119534762,0.0308453806031264,0.78125665804768
AVBLOCK,QC-filtered,CD19 on IgD+ CD24- B cell,GCST90001725,21,IVW,0.00808670776378201,0.0355625367240255,1.00811949350165,0.940243998794906,1.08089486822633,0.820117379110601,0.97772142636262
AVBLOCK,QC-filtered,FSC-A on granulocyte,GCST90001966,21,IVW,-0.0134930712686571,0.0260736340002734,0.986597552163433,0.937444808401262,1.03832750601595,0.604808087718966,0.97772142636262
AVBLOCK,QC-filtered,CD3 on Naive CD4+ T cell,GCST90001842,26,IVW,-0.00216785910235574,0.0193186768712871,0.997834489007091,0.960758246889641,1.03634152574327,0.910652370563597,0.97772142636262
AVBLOCK,QC-filtered,CCR7 on naive CD8+ T cell,GCST90001908,21,IVW,0.00379469982476132,0.0260174643395857,1.00380190881391,0.953897047254956,1.05631763410746,0.88403820602865,0.97772142636262
AVBLOCK,QC-filtered,CD25++ CD4+ T cell %CD4+ T cell,GCST90001505,24,IVW,-0.0285699798881931,0.0291267650550934,0.971834282911995,0.917907698790871,1.02892902487601,0.326649913375269,0.97772142636262
AVBLOCK,QC-filtered,Memory B cell %lymphocyte,GCST90001436,24,IVW,0.0089505555340126,0.0364130994789712,1.00899073153257,0.939489046136331,1.08363402479831,0.805832471668211,0.97772142636262
AVBLOCK,QC-filtered,SSC-A on T cell,GCST90002080,20,IVW,0.00691080032665703,0.0398388713388382,1.00693473501141,0.931300402281696,1.08871161022629,0.862282967387313,0.97772142636262
AVBLOCK,QC-filtered,CD16-CD56 on HLA DR+ Natural Killer,GCST90001885,21,IVW,0.0220986431288806,0.0223306408375551,1.02234462676944,0.978563682101932,1.06808433114879,0.322364393825235,0.97772142636262
AVBLOCK,QC-filtered,CD20 on IgD+ CD38- unswitched memory B cell,GCST90001750,19,IVW,-0.0172540219871107,0.0260089899630353,0.982893976239577,0.934044084382034,1.03429868534225,0.507082824125004,0.97772142636262
AVBLOCK,QC-filtered,CD11b on CD14+ monocyte,GCST90002091,19,IVW,-0.0347418515566511,0.0192972988682983,0.965854717969703,0.930005706029082,1.00308560493409,0.0718057213847027,0.977667143061697
AVBLOCK,QC-filtered,CD11b on Monocytic Myeloid-Derived Suppressor Cells,GCST90002094,15,IVW,-0.0271164091708729,0.0194875844160282,0.973247939944051,0.936775074024985,1.01114085853663,0.164082638390845,0.97772142636262
AVBLOCK,QC-filtered,CD45 on HLA DR+ CD4+ T cell,GCST90001920,14,IVW,-0.00312814653168143,0.0376795313545592,0.996876741021025,0.925908345675704,1.07328467383397,0.933835809035843,0.978116316717662
AVBLOCK,QC-filtered,CD11c+ HLA DR++ monocyte Absolute Count,GCST90001456,15,IVW,0.0108706119333524,0.0414131670284227,1.01092991171544,0.932114893653364,1.09640913728499,0.792942396229491,0.97772142636262
AVBLOCK,QC-filtered,CD28 on CD45RA+ CD4+ T cell,GCST90001890,13,IVW,0.0219616414447605,0.0293557525799446,1.02220457342781,0.965049741272049,1.08274438637683,0.454387454338734,0.97772142636262
AVBLOCK,QC-filtered,CD25 on CD4+ T cell,GCST90001960,14,IVW,-0.016153453123368,0.0391518200034409,0.983976314230685,0.911292807274129,1.06245696140533,0.67991070295257,0.97772142636262
AVBLOCK,QC-filtered,CD4 on resting CD4 regulatory T cell,GCST90002064,13,IVW,-0.0342258033403706,0.0380865933868314,0.96635327420256,0.896842043727873,1.04125208791545,0.368849103242108,0.97772142636262
AVBLOCK,QC-filtered,CD86 on myeloid Dendritic Cell,GCST90001903,21,IVW,0.0427651353257099,0.0265954128598843,1.04369273950725,0.990681812027997,1.09954025730046,0.107837555033952,0.97772142636262
AVBLOCK,QC-filtered,CD19 on IgD+ CD38dim B cell,GCST90001730,19,IVW,0.0124650652049813,0.0293880454664795,1.01254307793788,0.955867949213299,1.07257857690878,0.671453303105936,0.97772142636262
AVBLOCK,QC-filtered,CD19 on IgD- CD38dim B cell,GCST90001735,27,IVW,-0.0516148166412291,0.0244158391817069,0.949694602957609,0.905317234417513,0.99624728724745,0.0345162026962861,0.78125665804768
AVBLOCK,QC-filtered,CD38 on CD3- CD19-,GCST90001810,18,IVW,-0.00261139138910024,0.0248590864352108,0.997392015327325,0.949960189740324,1.04719212760972,0.9163379099493,0.97772142636262
AVBLOCK,QC-filtered,CD25 on memory B cell,GCST90001790,23,IVW,-0.0746502573386213,0.0240878430494281,0.928068014551912,0.885270146991865,0.972934919991427,0.00194119747218555,0.681866831528645
AVBLOCK,QC-filtered,CD25 on unswitched memory B cell,GCST90001792,21,IVW,-0.010284562491124,0.0246361904029664,0.989768142783382,0.943110809639656,1.03873369540019,0.676343803360517,0.97772142636262
AVBLOCK,QC-filtered,CD28 on CD4 regulatory T cell,GCST90001899,18,IVW,-0.00958193295662594,0.0308369320187141,0.990463827488496,0.932373009375443,1.05217395151786,0.756006552680119,0.97772142636262
AVBLOCK,QC-filtered,CD62L- monocyte Absolute Count,GCST90001450,18,IVW,0.0104428687278366,0.0345242056477605,1.01049758578328,0.944381961593025,1.08124192583199,0.762286464456618,0.97772142636262
AVBLOCK,QC-filtered,CD62L- monocyte %monocyte,GCST90001451,23,IVW,0.0135443725086253,0.0225276637571836,1.01363651304725,0.969853889263784,1.05939563882405,0.547684877341854,0.97772142636262
AVBLOCK,QC-filtered,HLA DR on Dendritic Cell,GCST90002106,16,IVW,-0.0258611616586171,0.0247069677060976,0.974470374067659,0.928405371941527,1.02282099892392,0.295230894871605,0.97772142636262
AVBLOCK,QC-filtered,Naive CD4-CD8- T cell %T cell,GCST90001568,18,IVW,-0.0508068568881248,0.0389614669941137,0.950462228037865,0.88058278748853,1.02588701455679,0.192223921935958,0.97772142636262
AVBLOCK,QC-filtered,B cell %lymphocyte,GCST90001644,34,IVW,0.0134190366872816,0.0215066476213432,1.01350947604366,0.971674902757247,1.05714519857977,0.532661524449973,0.97772142636262
AVBLOCK,QC-filtered,CD24+ CD27+ B cell %lymphocyte,GCST90001442,20,IVW,-0.0199490725535506,0.0323663524797272,0.980248593593345,0.919994926697205,1.04444848265776,0.537662093989205,0.97772142636262
AVBLOCK,QC-filtered,Naive-mature B cell %B cell,GCST90001408,25,IVW,0.0603100872513362,0.0356276229591081,1.06216585957669,0.990525118502103,1.13898809043468,0.0904954287353015,0.97772142636262
AVBLOCK,QC-filtered,Terminally Differentiated CD8+ T cell %CD8+ T cell,GCST90001558,22,IVW,0.00906391092407748,0.0201396349885861,1.00910511255325,0.970047952001438,1.04973483638631,0.65267194668656,0.97772142636262
AVBLOCK,QC-filtered,HLA DR on HLA DR+ Natural Killer,GCST90002117,24,IVW,-0.0398270698286131,0.0247731537657696,0.96095560300166,0.915410709833534,1.00876651433127,0.107907351002013,0.97772142636262
AVBLOCK,QC-filtered,CCR2 on CD14- CD16+ monocyte,GCST90001982,22,IVW,-0.000131040672652375,0.0302152852041856,0.999868967912801,0.942374052703842,1.06087168903535,0.996539665236235,0.999713379234862
AVBLOCK,QC-filtered,HLA DR on CD14+ CD16- monocyte,GCST90001988,22,IVW,-0.00186063456249315,0.0186411873601624,0.99814109534492,0.962330471549664,1.0352843182987,0.92049271346933,0.97772142636262
AVBLOCK,QC-filtered,HLA DR on CD14+ monocyte,GCST90001991,21,IVW,-0.006637764096201,0.0191199348534691,0.993384217197459,0.956845984316673,1.0313177033206,0.728467681221194,0.97772142636262
AVBLOCK,QC-filtered,CD64 on CD14- CD16-,GCST90002001,16,IVW,0.037633755800474,0.0343087204495018,1.0383508732461,0.9708227838261,1.1105760535633,0.272678478209874,0.97772142636262
AVBLOCK,QC-filtered,FSC-A on monocyte,GCST90001965,18,IVW,-0.00362189951547127,0.0348685522749494,0.99638465165097,0.930564151742455,1.06686075558216,0.917270170811349,0.97772142636262
AVBLOCK,QC-filtered,CD62L- Dendritic Cell Absolute Count,GCST90001462,14,IVW,0.0186087882985828,0.0303900204613158,1.01878301081157,0.95987169758054,1.08130995604358,0.54031798501948,0.97772142636262
AVBLOCK,QC-filtered,FSC-A on HLA DR+ CD4+ T cell,GCST90001977,15,IVW,-0.00819530955180899,0.0350922129345662,0.991838180448098,0.92591203180107,1.06245835717356,0.815344897215853,0.97772142636262
AVBLOCK,QC-filtered,CD45 on CD4+ T cell,GCST90001916,13,IVW,0.0345819356462987,0.0388606662725418,1.03518684360444,0.959267822653768,1.11711429891098,0.373521950666782,0.97772142636262
AVBLOCK,QC-filtered,CD64 on CD14+ CD16- monocyte,GCST90001987,31,IVW,-0.0219515308761421,0.0185738500615006,0.978287650647412,0.943313806550794,1.01455816798511,0.237264664927148,0.97772142636262
AVBLOCK,QC-filtered,CD4+ T cell %leukocyte,GCST90001606,13,IVW,0.00351176363459508,0.0650151570905623,1.00351793710098,0.883452330240771,1.13990106269678,0.956923581975604,0.983628224503394
AVBLOCK,QC-filtered,Effector Memory CD4+ T cell Absolute Count,GCST90001542,20,IVW,-0.0257300627418365,0.0257223891203579,0.974598134452575,0.926680951851092,1.02499303755093,0.317166157757887,0.97772142636262
AVBLOCK,QC-filtered,CD86 on CD62L+ myeloid Dendritic Cell,GCST90001904,20,IVW,0.0101143320105263,0.0313509243331036,1.01016565475235,0.949961824736981,1.07418490245518,0.746985538426704,0.97772142636262
AVBLOCK,QC-filtered,Unswitched memory B cell Absolute Count,GCST90001398,19,IVW,-0.0144957796543594,0.0350603341106993,0.985608778333316,0.920154181391572,1.05571944742845,0.679275182335314,0.97772142636262
AVBLOCK,QC-filtered,CD16 on CD14+ CD16+ monocyte,GCST90002005,21,IVW,-0.0362951312296612,0.0243981016663823,0.964355640014257,0.919325150201017,1.01159181843764,0.136850841484207,0.97772142636262
AVBLOCK,QC-filtered,CD24 on unswitched memory B cell,GCST90001772,21,IVW,-0.0115257500155545,0.0259962641622686,0.988540416989064,0.939433328263334,1.04021448528702,0.657504074429981,0.97772142636262
AVBLOCK,QC-filtered,CD8dim Natural Killer T %T cell,GCST90001634,19,IVW,0.0280447547894402,0.0271465226589679,1.02844171108369,0.975151505673146,1.08464412652127,0.301562580837789,0.97772142636262
AVBLOCK,QC-filtered,IgD- CD24- B cell %B cell,GCST90001413,14,IVW,0.0370355087773447,0.0399557968245944,1.03772986870279,0.959562475592721,1.12226489445904,0.353972210216868,0.97772142636262
AVBLOCK,QC-filtered,IgD- CD24- B cell Absolute Count,GCST90001414,17,IVW,-0.0138023356555375,0.0317255067573796,0.986292479852798,0.926830730902641,1.04956905654908,0.663522613072255,0.97772142636262
AVBLOCK,QC-filtered,CD28 on resting CD4 regulatory T cell,GCST90001900,6,IVW,0.00667496026767155,0.0399923456155748,1.00669728746503,0.930800754334723,1.08878234559854,0.86744405474619,0.97772142636262
AVBLOCK,QC-filtered,IgD- CD38- B cell Absolute Count,GCST90001446,12,IVW,-0.0637195079928362,0.0625035334976894,0.938268139338359,0.830085614386097,1.06054976262724,0.307987247455708,0.97772142636262
AVBLOCK,QC-filtered,CD86+ myeloid Dendritic Cell Absolute Count,GCST90001464,19,IVW,0.0410805613809657,0.0251291289035299,1.04193604197084,0.991860773075037,1.09453942027781,0.102095475015893,0.97772142636262
AVBLOCK,QC-filtered,CD62L- Dendritic Cell %Dendritic Cell,GCST90001463,18,IVW,-0.0237025259495348,0.0245247266417684,0.976576172622843,0.930744020938827,1.02466521350596,0.333806739030134,0.97772142636262
AVBLOCK,QC-filtered,Naive CD4+ T cell Absolute Count,GCST90001540,23,IVW,0.0284482038570095,0.0354435191047298,1.02885671864466,0.959808883920862,1.1028717958684,0.422185815618296,0.97772142636262
AVBLOCK,QC-filtered,CD40 on CD14+ CD16+ monocyte,GCST90001981,17,IVW,-0.00602374789601935,0.0215522836732014,0.993994358498976,0.952880073861541,1.03688261705781,0.779865246241922,0.97772142636262
AVBLOCK,QC-filtered,IgD- CD38+ B cell %lymphocyte,GCST90001425,24,IVW,0.0600981831589765,0.0320109789938879,1.06194080613,0.997360154866456,1.13070315695039,0.060459992122775,0.955530745070813
AVBLOCK,QC-filtered,CD28- CD8+ T cell Absolute Count,GCST90001687,14,IVW,0.0383773951570006,0.0459343683513915,1.03912331899626,0.949657422979788,1.13701767179761,0.403445676446051,0.97772142636262
AVBLOCK,QC-filtered,CD25 on secreting CD4 regulatory T cell,GCST90001941,10,IVW,-0.0824905690334385,0.0514024914582457,0.920820122039635,0.832568771366303,1.0184260163417,0.108538465222904,0.97772142636262
AVBLOCK,QC-filtered,Effector Memory CD4+ T cell %T cell,GCST90001544,19,IVW,0.0144185757590016,0.0226685877903023,1.01452302482094,0.970434027713642,1.06061508407406,0.524737493629537,0.97772142636262
AVBLOCK,QC-filtered,CD127 on CD28- CD8+ T cell,GCST90001930,20,IVW,0.00255080601019785,0.0286226618387079,1.0025540620838,0.947858915425091,1.06040533147273,0.92898780939982,0.978116316717662
AVBLOCK,QC-filtered,HLA DR on monocyte,GCST90002010,16,IVW,-0.0104192826724217,0.0235255504816114,0.989634810021252,0.945038736222945,1.0363353581887,0.657843713704587,0.97772142636262
AVBLOCK,QC-filtered,CD25++ CD4+ T cell %T cell,GCST90001506,18,IVW,0.00206486571311668,0.0304114009658101,1.0020669990164,0.944082728852808,1.06361258375937,0.945867029516229,0.980179591620179
AVBLOCK,QC-filtered,CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001465,17,IVW,0.0293183970198201,0.0266878414748208,1.02975241238349,0.977272479000405,1.08505053973712,0.271956731878621,0.97772142636262
AVBLOCK,QC-filtered,CD3 on CD28+ CD4+ T cell,GCST90001861,24,IVW,-0.0175667506940997,0.0246826127059691,0.982586645135415,0.936182660349474,1.03129074708354,0.476647174264841,0.97772142636262
AVBLOCK,QC-filtered,CD3 on CD4+ T cell,GCST90001867,28,IVW,0.00322828035759655,0.0262028270507984,1.00323349686657,0.953010592335531,1.05610310874779,0.901945943357741,0.97772142636262
AVBLOCK,QC-filtered,CD11c on CD62L+ myeloid Dendritic Cell,GCST90002088,21,IVW,-0.0140406081472174,0.0291217857358637,0.986057501481651,0.931350767724802,1.04397766118075,0.629710633766739,0.97772142636262
AVBLOCK,QC-filtered,CD127 on granulocyte,GCST90001926,30,IVW,0.0239971837302811,0.0259244676800768,1.02428743321688,0.973541551080882,1.07767844595968,0.354623885055101,0.97772142636262
AVBLOCK,QC-filtered,CD45 on lymphocyte,GCST90002041,17,IVW,0.0494986675715426,0.0272254158452518,1.05074419217243,0.996144304869491,1.10833676605593,0.0690480696894748,0.977667143061697
AVBLOCK,QC-filtered,CD11c+ monocyte Absolute Count,GCST90001448,15,IVW,-0.00410346264408937,0.0266726712106428,0.995904945054589,0.945178105123235,1.04935424784821,0.877731787483475,0.97772142636262
AVBLOCK,QC-filtered,Effector Memory CD4+ T cell %CD4+ T cell,GCST90001543,24,IVW,0.0188767704208957,0.0257343859532644,1.01905606302991,0.968930274280233,1.0717750153585,0.463239352642724,0.97772142636262
AVBLOCK,QC-filtered,BAFF-R on unswitched memory B cell,GCST90001717,19,IVW,-0.0301152519456356,0.0301719950390861,0.970333694257605,0.914614730241788,1.02944709622455,0.318221490266149,0.97772142636262
AVBLOCK,QC-filtered,CD19 on unswitched memory B cell,GCST90001738,18,IVW,-0.00766035186642297,0.0452004603024209,0.992368913852687,0.908233972999929,1.08429775857024,0.865422967913858,0.97772142636262
AVBLOCK,QC-filtered,Immature Myeloid-Derived Suppressor Cells Absolute Count,GCST90001515,19,IVW,0.00705808166646541,0.021324444890597,1.00708304862993,0.965858601908768,1.05006702309574,0.740655451916706,0.97772142636262
AVBLOCK,QC-filtered,CD25 on CD39+ CD4 regulatory T cell,GCST90001935,17,IVW,0.0128482537282303,0.0274643096891646,1.01293114717173,0.959846605463867,1.06895154191308,0.639915911350336,0.97772142636262
AVBLOCK,QC-filtered,CD3 on CD28+ CD4-CD8- T cell,GCST90001862,12,IVW,-0.0758306699458251,0.0308935265365556,0.926973157685745,0.872509286021616,0.984836779202593,0.0141048798942982,0.683616512210317
AVBLOCK,QC-filtered,CD25++ CD8+ T cell Absolute Count,GCST90001681,26,IVW,-0.0333707873759343,0.024008674042164,0.967179875007374,0.922721532285291,1.01378029870236,0.164544935115459,0.97772142636262
AVBLOCK,QC-filtered,CD19 on transitional B cell,GCST90001742,23,IVW,-0.0157574548775693,0.0295843772658175,0.984366044286144,0.928910547041364,1.04313220711058,0.594291415642398,0.97772142636262
AVBLOCK,QC-filtered,CD11c on granulocyte,GCST90002090,20,IVW,0.00354781794886164,0.0282236879380098,1.0035541189043,0.949546657981329,1.06063336762289,0.899966586591767,0.97772142636262
AVBLOCK,QC-filtered,CD38 on IgD+ CD38+ B cell,GCST90001812,16,IVW,-0.00465961745864059,0.0289855582308271,0.995351221716784,0.940379923356253,1.05353594857402,0.872285172101833,0.97772142636262
AVBLOCK,QC-filtered,CD25 on CD39+ resting CD4 regulatory T cell,GCST90001938,15,IVW,0.0356790586177979,0.0368538209089268,1.0363231941145,0.964105615848823,1.11395032349658,0.332982579145012,0.97772142636262
AVBLOCK,QC-filtered,CD24 on IgD+ CD38- unswitched memory B cell,GCST90001767,20,IVW,0.0214315052130112,0.0189110554686708,1.02166280936424,0.984487415608145,1.06024198937399,0.257097037033587,0.97772142636262
AVBLOCK,QC-filtered,HLA DR on CD33- HLA DR+,GCST90002112,10,IVW,0.00439624570373294,0.0298998075263583,1.00440592336848,0.947235651199303,1.06502669913278,0.883106308307788,0.97772142636262
AVBLOCK,QC-filtered,CD45 on CD33+ HLA DR+,GCST90002053,14,IVW,-0.0134270865081929,0.0367650251606593,0.986662654714452,0.918065503967309,1.0603853319848,0.714951981012112,0.97772142636262
AVBLOCK,QC-filtered,CD127 on CD28+ CD45RA- CD8+ T cell,GCST90001928,16,IVW,0.0265543404934881,0.036262007617386,1.02691004854434,0.956457241259561,1.10255242190713,0.463990993728244,0.97772142636262
AVBLOCK,QC-filtered,CD86 on granulocyte,GCST90001906,20,IVW,-0.0360566044706452,0.0318392505089634,0.964585692075304,0.90623054967767,1.02669851252237,0.257442057551233,0.97772142636262
AVBLOCK,QC-filtered,CD62L on CD62L+ myeloid Dendritic Cell,GCST90001831,15,IVW,-0.0419456333609879,0.0410471166048819,0.958921912516811,0.884796165557194,1.03925770714188,0.306833019295716,0.97772142636262
AVBLOCK,QC-filtered,Naive CD4-CD8- T cell %CD4-CD8- T cell,GCST90001567,21,IVW,-0.0016908532516749,0.0384015059948995,0.998310575435338,0.925928922351562,1.07635044220774,0.964879765190769,0.986685378054639
AVBLOCK,QC-filtered,BAFF-R on IgD+ CD24+ B cell,GCST90001703,15,IVW,0.00406872129480524,0.0313282674696493,1.00407700977866,0.944277982738243,1.06766297636479,0.896666269453758,0.97772142636262
AVBLOCK,QC-filtered,Central Memory CD4-CD8- T cell %CD4-CD8- T cell,GCST90001564,15,IVW,0.0122290888778414,0.0338455873170774,1.0123041699307,0.947329540909404,1.08173522328392,0.717860216343063,0.97772142636262
AVBLOCK,QC-filtered,FSC-A on myeloid Dendritic Cell,GCST90001963,17,IVW,-0.010594262110626,0.0263713623125055,0.989461659427506,0.939617752927117,1.04194963582491,0.687880099608456,0.97772142636262
AVBLOCK,QC-filtered,CD127 on CD28+ CD4-CD8- T cell,GCST90001925,24,IVW,-0.0303583651021837,0.0241318270164295,0.97009782204327,0.925281978729906,1.01708431155753,0.208383862730423,0.97772142636262
AVBLOCK,QC-filtered,CD8 on Effector Memory CD8+ T cell,GCST90002056,22,IVW,0.043913865193022,0.031901977065239,1.04489234941137,0.981558160908833,1.11231312146343,0.168659189539977,0.97772142636262
AVBLOCK,QC-filtered,CD28 on CD39+ resting CD4 regulatory T cell,GCST90001901,16,IVW,0.0215629911146737,0.0353948658996667,1.02179715245184,0.953313997820335,1.09519992693474,0.542383663868035,0.97772142636262
AVBLOCK,QC-filtered,CD45RA on CD39+ resting CD4 regulatory T cell,GCST90002103,7,IVW,-0.0421631403431326,0.0434282500129432,0.958713362986819,0.880484891346056,1.04389220235722,0.331613532153698,0.97772142636262
AVBLOCK,QC-filtered,CD39 on granulocyte,GCST90002033,24,IVW,0.0101851472320962,0.0328734470423521,1.01023719238996,0.947198300612464,1.07747151175,0.75669099702077,0.97772142636262
AVBLOCK,QC-filtered,CD45 on Natural Killer T,GCST90001919,20,IVW,0.0220112311354695,0.022525818827625,1.02225526549334,0.978103903525677,1.06839960873484,0.32849210062277,0.97772142636262
AVBLOCK,QC-filtered,CD3 on activated CD4 regulatory T cell,GCST90001853,20,IVW,-0.0200858178715572,0.0196147959975959,0.980114558352244,0.943149173955222,1.0185287481783,0.305828851065914,0.97772142636262
AVBLOCK,QC-filtered,CD3 on secreting CD4 regulatory T cell,GCST90001855,18,IVW,0.00574373479435913,0.0224238132522696,1.00576026166589,0.962513738476653,1.05094988622937,0.797839318241578,0.97772142636262
AVBLOCK,QC-filtered,CD3 on activated & secreting CD4 regulatory T cell,GCST90001857,20,IVW,-0.00643025215854148,0.0204490595925764,0.99359037767085,0.954554624597362,1.03422246685623,0.753177601158588,0.97772142636262
