id,trait,nIV,method,b,se,OR,OR_L,OR_U,p,FDR
ebi-a-GCST90001601,Lymphocyte Absolute Count,19,IVW,0.0145878362498571,0.023363376079687,1.01469475801952,0.969277451065379,1.06224017779491,0.532372112989165,0.976120388751441
ebi-a-GCST90001523,CD33- HLA DR+ Absolute Count,36,IVW,0.00677474328201584,0.0108735037270677,1.00679774376674,0.985567832689393,1.02848496392968,0.533251255243519,0.976120388751441
ebi-a-GCST90001698,CD45RA+ CD28- CD8+ T cell Absolute Count,719,IVW,-2.17737792850254e-06,3.49506912392656e-06,0.999997822624442,0.999990972327338,1.00000467296847,0.533293948377693,0.976120388751441
ebi-a-GCST90001948,CD33 on CD33dim HLA DR+ CD11b+,22,IVW,-0.00631751358476626,0.010187432198286,0.993702399947443,0.974057559886118,1.01374343809493,0.535173413824028,0.976120388751441
ebi-a-GCST90001757,CD20 on IgD- CD38dim B cell,34,IVW,0.00345379445505069,0.00557454886037879,1.0034597656756,0.992555527074398,1.01448379850113,0.535544323056472,0.976120388751441
ebi-a-GCST90001494,Secreting CD4 regulatory T cell %CD4+ T cell,26,IVW,-0.00341900006266666,0.00552301086769188,0.996586838062635,0.985856865884074,1.00743359423585,0.535885784028735,0.976120388751441
ebi-a-GCST90001975,FSC-A on HLA DR+ T cell,19,IVW,0.00562472314830477,0.00909230318922382,1.00564057160401,0.987877880997827,1.0237226470083,0.536163639564717,0.976120388751441
ebi-a-GCST90001482,Resting CD4 regulatory T cell %CD4+ T cell,33,IVW,-0.00590610242723329,0.00955435894749153,0.99411130431019,0.97566826187716,1.01290297529606,0.536471261077979,0.976120388751441
ebi-a-GCST90001812,CD38 on IgD+ CD38+ B cell,17,IVW,0.0125867344284407,0.020440867815549,1.01266628076273,0.972896702371468,1.05406153982654,0.538050810457847,0.976120388751441
ebi-a-GCST90001727,CD19 on IgD+ CD38- naive B cell,19,IVW,0.00521114162785862,0.00846502943814755,1.00522474324278,0.988684194776179,1.02204201277462,0.538153130771282,0.976120388751441
ebi-a-GCST90001445,IgD- CD38- B cell %B cell,12,IVW,0.0229701775567125,0.0374023666799805,1.0232360236939,0.950907524787398,1.10106601629743,0.539124794941471,0.976120388751441
ebi-a-GCST90001410,IgD- CD38+ B cell %B cell,18,IVW,0.0158967965631132,0.0261593253622482,1.01602382284462,0.965242917688372,1.06947628381468,0.543392180346111,0.976120388751441
