outcome,id,trait,nIV_main,p_main,FDR_main,nIV_gws,p_gws,FDR_gws
Atrioventricular block,ebi-a-GCST90002099,CD4RA on Terminally Differentiated CD4+ T cell,33,0.514748184630965,0.991312533955065,3,0.680640319924263,0.95415398197235
Atrioventricular block,ebi-a-GCST90001954,CD33 on basophil,22,0.51930035606778,0.991312533955065,7,0.61957579365982,0.941863412793324
Atrioventricular block,ebi-a-GCST90002013,CCR2 on myeloid Dendritic Cell,14,0.519319017581929,0.991312533955065,3,0.465120461534971,0.941863412793324
Atrioventricular block,ebi-a-GCST90002021,CD14 on CD33dim HLA DR+ CD11b+,19,0.522045095948196,0.991312533955065,1,0.0281571707830736,0.488325790437876
Atrioventricular block,ebi-a-GCST90001967,FSC-A on CD14+ monocyte,23,0.522713839779219,0.991312533955065,1,0.117876668827387,0.786144793350051
Atrioventricular block,ebi-a-GCST90001780,CD25 on IgD+ CD38- B cell,29,0.522742026431702,0.991312533955065,3,0.734986384314494,0.970665618730852
Atrioventricular block,ebi-a-GCST90002027,CD4 on CD45RA+ CD4+ T cell,27,0.527663581328014,0.991312533955065,2,0.902396896949041,0.989784115833689
Atrioventricular block,ebi-a-GCST90001851,CD3 on T cell,31,0.532006146723696,0.991312533955065,3,0.72446664118682,0.966486266374505
Atrioventricular block,ebi-a-GCST90001844,CD3 on Terminally Differentiated CD4+ T cell,23,0.532330891573423,0.991312533955065,1,0.446123621336151,0.941863412793324
Atrioventricular block,ebi-a-GCST90001841,CD3 on Central Memory CD4+ T cell,26,0.534806381867893,0.991312533955065,4,0.420995814267018,0.941863412793324
Atrioventricular block,ebi-a-GCST90001858,CD3 on CD45RA+ CD4+ T cell,32,0.535262180906018,0.991312533955065,5,0.398994395068931,0.941863412793324
Atrioventricular block,ebi-a-GCST90001475,HLA DR++ monocyte %monocyte,22,0.536984606813705,0.991312533955065,5,0.548471760558593,0.941863412793324
Atrioventricular block,ebi-a-GCST90001746,CD20 on IgD+ CD24+ B cell,23,0.539376030379161,0.991312533955065,2,0.572309610059015,0.941863412793324
Atrioventricular block,ebi-a-GCST90001505,CD25++ CD4+ T cell %CD4+ T cell,26,0.541239961473784,0.991312533955065,1,0.94635974772366,0.989784115833689
Atrioventricular block,ebi-a-GCST90001625,HLA DR+ CD4+ T cell %T cell,25,0.545039280355137,0.991312533955065,1,0.221900501978957,0.90780712403591
Atrioventricular block,ebi-a-GCST90001451,CD62L- monocyte %monocyte,23,0.547684877341854,0.991312533955065,4,0.357780609184453,0.929456220857434
Atrioventricular block,ebi-a-GCST90001940,CD25 on CD39+ activated CD4 regulatory T cell,12,0.548481925983274,0.991312533955065,1,0.909588746547986,0.989784115833689
Atrioventricular block,ebi-a-GCST90001849,CD3 on HLA DR+ CD4+ T cell,26,0.549716599099337,0.991312533955065,2,0.344947071695055,0.929456220857434
Atrioventricular block,ebi-a-GCST90001469,CD62L- myeloid Dendritic Cell %Dendritic Cell,24,0.550364918055898,0.991312533955065,3,0.233913494931083,0.90780712403591
Atrioventricular block,ebi-a-GCST90001884,CD16-CD56 on Natural Killer,28,0.552435410878175,0.991312533955065,8,0.828156055211603,0.988935745953677
Atrioventricular block,ebi-a-GCST90001856,CD3 on CD39+ secreting CD4 regulatory T cell,27,0.554264935720086,0.991312533955065,3,0.909022662579612,0.989784115833689
Atrioventricular block,ebi-a-GCST90001450,CD62L- monocyte Absolute Count,20,0.55471345858092,0.991312533955065,3,0.696346068500696,0.960053675501492
Atrioventricular block,ebi-a-GCST90001753,CD20 on IgD- CD24- B cell,28,0.555463092282941,0.991312533955065,2,0.820948763776937,0.986764157648714
Atrioventricular block,ebi-a-GCST90001457,CD11c+ HLA DR++ monocyte %monocyte,18,0.555794487407226,0.991312533955065,1,0.536111298662048,0.941863412793324
Atrioventricular block,ebi-a-GCST90001517,CD33+ HLA DR+ Absolute Count,30,0.556987183594953,0.991312533955065,1,0.271347316960088,0.929456220857434
Atrioventricular block,ebi-a-GCST90001897,CD28 on CD39+ CD8+ T cell,20,0.557108375979697,0.991312533955065,2,0.0841390371834534,0.709338827366059
Atrioventricular block,ebi-a-GCST90001432,Unswitched memory B cell %lymphocyte,22,0.561959665976111,0.991312533955065,4,0.475198429976896,0.941863412793324
Atrioventricular block,ebi-a-GCST90002106,HLA DR on Dendritic Cell,19,0.562321709432148,0.991312533955065,7,0.759681961597317,0.980292196225558
Atrioventricular block,ebi-a-GCST90001536,CD45RA- CD4+ T cell %T cell,26,0.562762850941046,0.991312533955065,2,0.405064492296852,0.941863412793324
Atrioventricular block,ebi-a-GCST90001696,CD45RA- CD28- CD8+ T cell %CD8+ T cell,50,0.564159643765809,0.991312533955065,10,0.613988591044439,0.941863412793324
Atrioventricular block,ebi-a-GCST90001686,CD28- CD8+ T cell %CD8+ T cell,23,0.56630834924821,0.991312533955065,3,0.437003612129287,0.941863412793324
Atrioventricular block,ebi-a-GCST90001530,Monocytic Myeloid-Derived Suppressor Cells Absolute Count,19,0.568022335099924,0.991312533955065,5,0.511648659679129,0.941863412793324
Atrioventricular block,ebi-a-GCST90001749,CD20 on IgD+ CD38- naive B cell,18,0.568250843480125,0.991312533955065,1,0.7283662143545,0.969557658142942
Atrioventricular block,ebi-a-GCST90001538,Central Memory CD4+ T cell %CD4+ T cell,32,0.569944249971432,0.991312533955065,1,0.709429294886898,0.966257640814454
Atrioventricular block,ebi-a-GCST90002018,CCR2 on granulocyte,17,0.570010934585031,0.991312533955065,2,0.76978321009223,0.982018673486581
Atrioventricular block,ebi-a-GCST90001510,CD25++ CD45RA- CD4 not regulatory T cell Absolute Count,20,0.571009828696772,0.991312533955065,2,0.41875837178053,0.941863412793324
Atrioventricular block,ebi-a-GCST90002057,CD8 on Terminally Differentiated CD8+ T cell,17,0.571704867976237,0.991312533955065,2,0.600914697003941,0.941863412793324
Atrioventricular block,ebi-a-GCST90001755,CD20 on IgD- CD38- B cell,27,0.572018253999938,0.991312533955065,4,0.491432542144497,0.941863412793324
Atrioventricular block,ebi-a-GCST90001705,BAFF-R on IgD+ CD38- B cell,22,0.574419543445,0.991312533955065,9,0.867676039969583,0.989784115833689
Atrioventricular block,ebi-a-GCST90001789,CD25 on IgD- CD38dim B cell,20,0.574845322524149,0.991312533955065,3,0.623777555128931,0.941863412793324
Atrioventricular block,ebi-a-GCST90001670,CD39+ CD8+ T cell %T cell,20,0.575423822992086,0.991312533955065,7,0.80203174781488,0.982190914052454
Atrioventricular block,ebi-a-GCST90001982,CCR2 on CD14- CD16+ monocyte,28,0.576217856129342,0.991312533955065,1,0.042753185354811,0.566521216694181
Atrioventricular block,ebi-a-GCST90001485,CD39+ resting CD4 regulatory T cell %CD4 regulatory T cell,36,0.57638103810166,0.991312533955065,15,0.582190305724155,0.941863412793324
Atrioventricular block,ebi-a-GCST90002120,CD8 on CD28- CD8+ T cell,20,0.577300043899053,0.991312533955065,2,0.869902239262805,0.989784115833689
Atrioventricular block,ebi-a-GCST90001816,CD38 on naive-mature B cell,26,0.57895330917504,0.991312533955065,3,0.760655064946026,0.980292196225558
Atrioventricular block,ebi-a-GCST90002032,CD39 on CD39+ CD4+ T cell,20,0.583187088769894,0.991312533955065,5,0.656612154736946,0.944025551300151
Atrioventricular block,ebi-a-GCST90002045,CD45 on CD33- HLA DR-,14,0.584357629581566,0.991312533955065,2,0.639270193724305,0.941863412793324
Atrioventricular block,ebi-a-GCST90001778,CD25 on IgD+ CD24+ B cell,26,0.58479223245011,0.991312533955065,3,0.155865681815149,0.819743476296854
Atrioventricular block,ebi-a-GCST90001667,CD28+ CD45RA- CD8dim T cell %T cell,28,0.585795380433778,0.991312533955065,3,0.923125377076255,0.989784115833689
Atrioventricular block,ebi-a-GCST90002031,CD39 on CD39+ secreting CD4 regulatory T cell,23,0.587889540130034,0.991312533955065,5,0.752939514036437,0.980292196225558
Atrioventricular block,ebi-a-GCST90001601,Lymphocyte Absolute Count,19,0.593292708681986,0.991312533955065,2,0.251144326444498,0.916895616423276
Atrioventricular block,ebi-a-GCST90002074,SSC-A on CD14+ monocyte,23,0.59357498204555,0.991312533955065,6,0.129728344383731,0.803521480009436
Atrioventricular block,ebi-a-GCST90001779,CD25 on IgD+ CD24- B cell,24,0.594400123905189,0.991312533955065,5,0.719519692995277,0.966257640814454
Atrioventricular block,ebi-a-GCST90001645,Natural Killer Absolute Count,22,0.598621663782439,0.991312533955065,3,0.178080806993974,0.882376122514357
Atrioventricular block,ebi-a-GCST90001542,Effector Memory CD4+ T cell Absolute Count,23,0.600715449269884,0.991312533955065,1,0.278331227311749,0.929456220857434
Atrioventricular block,ebi-a-GCST90001966,FSC-A on granulocyte,21,0.604808087718966,0.991312533955065,2,0.592888597761061,0.941863412793324
Atrioventricular block,ebi-a-GCST90001574,Terminally Differentiated CD4-CD8- T cell %T cell,24,0.604845963169521,0.991312533955065,3,0.499130637369206,0.941863412793324
Atrioventricular block,ebi-a-GCST90001949,CD33 on CD33dim HLA DR+ CD11b-,22,0.607652568412165,0.991312533955065,7,0.499192473190196,0.941863412793324
Atrioventricular block,ebi-a-GCST90001418,CD24+ CD27+ B cell Absolute Count,26,0.609426790610954,0.991312533955065,1,0.715583190429553,0.966257640814454
Atrioventricular block,ebi-a-GCST90001680,CD25++ CD8+ T cell %CD8+ T cell,22,0.609651912478638,0.991312533955065,1,0.300268249044649,0.929456220857434
Atrioventricular block,ebi-a-GCST90001883,CD16-CD56 on Natural Killer T,28,0.612451133719473,0.991312533955065,4,0.402740364622982,0.941863412793324
Atrioventricular block,ebi-a-GCST90001581,CD14- CD16- Absolute Count,25,0.613343203549679,0.991312533955065,3,0.0080365955936402,0.323025590291125
Atrioventricular block,ebi-a-GCST90001537,Central Memory CD4+ T cell Absolute Count,28,0.619661760277498,0.991312533955065,1,0.0021788078786471,0.182962368597974
Atrioventricular block,ebi-a-GCST90001644,B cell %lymphocyte,35,0.627423401970599,0.991312533955065,2,0.754858625407164,0.980292196225558
Atrioventricular block,ebi-a-GCST90001794,CD25 on IgD+ B cell,27,0.628224748978351,0.991312533955065,2,0.636949462684247,0.941863412793324
Atrioventricular block,ebi-a-GCST90001620,HLA DR+ T cell%lymphocyte,25,0.628566978379508,0.991312533955065,4,0.96276650251595,0.991090671041885
Atrioventricular block,ebi-a-GCST90001503,Activated & secreting CD4 regulatory T cell %CD4+ T cell,32,0.631322759840479,0.991312533955065,9,0.542573110387577,0.941863412793324
Atrioventricular block,ebi-a-GCST90002011,CD64 on CD14+ CD16+ monocyte,12,0.631839714166704,0.991312533955065,2,0.0011810847910179,0.182962368597974
Atrioventricular block,ebi-a-GCST90001412,IgD+ CD24+ B cell Absolute Count,23,0.634408438859969,0.991312533955065,1,0.715583190429553,0.966257640814454
Atrioventricular block,ebi-a-GCST90001495,CD39+ secreting CD4 regulatory T cell Absolute Count,26,0.634737259854273,0.991312533955065,5,0.589776831165411,0.941863412793324
Atrioventricular block,ebi-a-GCST90001636,CD4-CD8- Natural Killer T Absolute Count,10,0.634967985459376,0.991312533955065,1,0.799016393425072,0.982190914052454
Atrioventricular block,ebi-a-GCST90001927,CD127 on CD8+ T cell,25,0.635758267741448,0.991312533955065,1,0.561452922468491,0.941863412793324
Atrioventricular block,ebi-a-GCST90001700,CD45RA+ CD28- CD8+ T cell %T cell,206,0.636628934917411,0.991312533955065,67,0.679149262850279,0.95415398197235
Atrioventricular block,ebi-a-GCST90001904,CD86 on CD62L+ myeloid Dendritic Cell,22,0.636651105231385,0.991312533955065,1,0.519137473952383,0.941863412793324
Atrioventricular block,ebi-a-GCST90001516,Immature Myeloid-Derived Suppressor Cells %CD33dim HLA DR- CD66b-,19,0.636933753557663,0.991312533955065,2,0.580374060491646,0.941863412793324
Atrioventricular block,ebi-a-GCST90002096,CD11b on basophil,19,0.63712142048963,0.991312533955065,1,0.85278539768206,0.989556065082633
Atrioventricular block,ebi-a-GCST90001486,Activated CD4 regulatory T cell Absolute Count,15,0.638256654221577,0.991312533955065,2,0.794755964839116,0.982190914052454
Atrioventricular block,ebi-a-GCST90001715,BAFF-R on memory B cell,17,0.638895372870793,0.991312533955065,9,0.221927320987902,0.90780712403591
Atrioventricular block,ebi-a-GCST90001935,CD25 on CD39+ CD4 regulatory T cell,17,0.639915911350336,0.991312533955065,1,0.909588746547986,0.989784115833689
Atrioventricular block,ebi-a-GCST90001910,CD45 on B cell,15,0.640000624855952,0.991312533955065,2,0.453389314125508,0.941863412793324
Atrioventricular block,ebi-a-GCST90001459,Myeloid Dendritic Cell %Dendritic Cell,26,0.640727011117599,0.991312533955065,1,0.341057720354537,0.929456220857434
Atrioventricular block,ebi-a-GCST90001879,HVEM on Terminally Differentiated CD4+ T cell,26,0.641159662526532,0.991312533955065,1,0.0827970665255499,0.707856611000124
Atrioventricular block,ebi-a-GCST90001710,BAFF-R on IgD- CD24- B cell,22,0.642230963298881,0.991312533955065,9,0.691392815877552,0.960053675501492
Atrioventricular block,ebi-a-GCST90001534,CD45RA- CD4+ T cell Absolute Count,16,0.642319104605592,0.991312533955065,2,0.0061210382622446,0.309622518765207
Atrioventricular block,ebi-a-GCST90001882,HVEM on Central Memory CD8+ T cell,18,0.642651403815439,0.991312533955065,1,0.102207880935442,0.756587606436746
Atrioventricular block,ebi-a-GCST90001823,IgD on IgD+ CD38- unswitched memory B cell,17,0.644035189056116,0.991312533955065,2,0.991930342467487,0.998510311571749
Atrioventricular block,ebi-a-GCST90001573,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,27,0.646162334850009,0.991312533955065,2,0.303864037351575,0.929456220857434
Atrioventricular block,ebi-a-GCST90001802,CD27 on IgD- CD38- B cell,31,0.646660029654234,0.991312533955065,8,0.483051925000848,0.941863412793324
Atrioventricular block,ebi-a-GCST90001548,Central Memory CD8+ T cell Absolute Count,25,0.64765229611364,0.991312533955065,1,0.288059128040822,0.929456220857434
Atrioventricular block,ebi-a-GCST90001614,CD8+ and CD8dim T cell %leukocyte,15,0.647858151965207,0.991312533955065,2,0.92830337692214,0.989784115833689
Atrioventricular block,ebi-a-GCST90002081,SSC-A on CD4+ T cell,30,0.64927811447328,0.991312533955065,4,0.622997412466816,0.941863412793324
Atrioventricular block,ebi-a-GCST90001493,Secreting CD4 regulatory T cell %CD4 regulatory T cell,31,0.650239887271723,0.991312533955065,6,0.949730467352462,0.989784115833689
Atrioventricular block,ebi-a-GCST90001489,CD39+ activated CD4 regulatory T cell Absolute Count,30,0.650377152894032,0.991312533955065,5,0.55936633263475,0.941863412793324
Atrioventricular block,ebi-a-GCST90001891,CD28 on CD45RA- CD4 not regulatory T cell,13,0.653725439158798,0.991312533955065,3,0.858205481602451,0.989784115833689
Atrioventricular block,ebi-a-GCST90001850,CD3 on HLA DR+ CD8+ T cell,26,0.655213575711703,0.991312533955065,1,0.419210642449818,0.941863412793324
Atrioventricular block,ebi-a-GCST90001852,CD3 on CD39+ resting CD4 regulatory T cell,20,0.656029894098945,0.991312533955065,1,0.424308464377419,0.941863412793324
Atrioventricular block,ebi-a-GCST90002038,CD80 on CD62L+ plasmacytoid Dendritic Cell,21,0.659759598842408,0.991312533955065,2,0.933537491232389,0.989784115833689
Atrioventricular block,ebi-a-GCST90001723,CD19 on CD24+ CD27+ B cell,29,0.66032636896324,0.991312533955065,3,0.153588931973051,0.819743476296854
Atrioventricular block,ebi-a-GCST90001826,IgD on unswitched memory B cell,22,0.661419591146595,0.991312533955065,6,0.256109662989964,0.925348603779216
Atrioventricular block,ebi-a-GCST90001855,CD3 on secreting CD4 regulatory T cell,20,0.663011080873042,0.991312533955065,5,0.870009719884272,0.989784115833689
Atrioventricular block,ebi-a-GCST90001684,CD127- CD8+ T cell Absolute Count,13,0.665822565856811,0.991312533955065,1,0.0180984972700535,0.477642949692281
Atrioventricular block,ebi-a-GCST90001431,IgD+ CD38- B cell %lymphocyte,20,0.666689253741196,0.991312533955065,2,0.362901358061305,0.929456220857434
Atrioventricular block,ebi-a-GCST90002119,CD8 on CD28+ CD45RA+ CD8+ T cell,22,0.667759550414718,0.991312533955065,8,0.913047815964522,0.989784115833689
Atrioventricular block,ebi-a-GCST90001871,HVEM on T cell,25,0.669490688391962,0.991312533955065,1,0.102207880935442,0.756587606436746
Atrioventricular block,ebi-a-GCST90001813,CD38 on IgD+ CD38dim B cell,23,0.677383014429213,0.991312533955065,4,0.906668680353195,0.989784115833689
Atrioventricular block,ebi-a-GCST90001933,CD25 on CD45RA- CD4 not regulatory T cell,26,0.682015328795283,0.991312533955065,2,0.780182075515228,0.982190914052454
Atrioventricular block,ebi-a-GCST90001442,CD24+ CD27+ B cell %lymphocyte,24,0.683651469359477,0.991312533955065,3,0.65057248109949,0.944025551300151
Atrioventricular block,ebi-a-GCST90001868,CD3 on CD4 regulatory T cell,11,0.683680262459109,0.991312533955065,4,0.814153520262275,0.984971377954666
Atrioventricular block,ebi-a-GCST90001959,CD4 on HLA DR+ CD4+ T cell,21,0.683710379322064,0.991312533955065,2,0.552391523355704,0.941863412793324
Atrioventricular block,ebi-a-GCST90002110,HLA DR on CD33dim HLA DR+ CD11b+,23,0.684401210996415,0.991312533955065,4,0.625304082552266,0.941863412793324
Atrioventricular block,ebi-a-GCST90001627,HLA DR+ CD8+ T cell Absolute Count,34,0.687025372218776,0.991312533955065,3,0.734381974572255,0.970665618730852
Atrioventricular block,ebi-a-GCST90001870,CD34 on Hematopoietic Stem Cell,12,0.687930556125115,0.991312533955065,4,0.916223971162726,0.989784115833689
Atrioventricular block,ebi-a-GCST90002095,CD11b on CD33dim HLA DR-,23,0.689281646590514,0.991312533955065,1,0.85278539768206,0.989556065082633
Atrioventricular block,ebi-a-GCST90001607,CD8+ T cell %leukocyte,17,0.690540037329,0.991312533955065,1,0.0180984972700535,0.477642949692281
Atrioventricular block,ebi-a-GCST90001648,HLA DR+ Natural Killer Absolute Count,18,0.690666325641973,0.991312533955065,3,0.272062554724212,0.929456220857434
Atrioventricular block,ebi-a-GCST90001586,CD14+ CD16- monocyte %monocyte,24,0.696000941122062,0.991312533955065,1,0.0685221240937649,0.630195898862353
Atrioventricular block,ebi-a-GCST90001570,Effector Memory CD4-CD8- T cell %CD4-CD8- T cell,29,0.696385126919342,0.991312533955065,3,0.111951672183074,0.772212102444612
Atrioventricular block,ebi-a-GCST90001996,CX3CR1 on CD14+ CD16+ monocyte,34,0.698143250003161,0.991312533955065,3,0.052945429225907,0.616685806760228
Atrioventricular block,ebi-a-GCST90001976,FSC-A on Natural Killer T,20,0.699577413091896,0.991312533955065,2,0.246975876536872,0.914111933279763
Atrioventricular block,ebi-a-GCST90001946,CD33 on CD14+ monocyte,21,0.700849440509387,0.991312533955065,6,0.310913746312372,0.929456220857434
Atrioventricular block,ebi-a-GCST90001612,CD8dim T cell %leukocyte,18,0.701025168661799,0.991312533955065,2,0.321205160600169,0.929456220857434
Atrioventricular block,ebi-a-GCST90001803,CD27 on IgD- CD38+ B cell,15,0.701689020562033,0.991312533955065,2,0.654593104290416,0.944025551300151
Atrioventricular block,ebi-a-GCST90001846,CD3 on Central Memory CD8+ T cell,19,0.702373592118572,0.991312533955065,3,0.818860544254143,0.986764157648714
Atrioventricular block,ebi-a-GCST90001795,CD25 on transitional B cell,22,0.704036361040269,0.991312533955065,2,0.942495657677346,0.989784115833689
Atrioventricular block,ebi-a-GCST90001691,CD28+ CD45RA- CD8+ T cell %T cell,26,0.704237713759861,0.991312533955065,3,0.007132541452426,0.323025590291125
Atrioventricular block,ebi-a-GCST90001759,CD20 on naive-mature B cell,23,0.704408899715695,0.991312533955065,6,0.502565446647545,0.941863412793324
Atrioventricular block,ebi-a-GCST90002079,SSC-A on lymphocyte,21,0.705312008496662,0.991312533955065,1,0.510296875637155,0.941863412793324
Atrioventricular block,ebi-a-GCST90001626,HLA DR+ CD4+ T cell %lymphocyte,21,0.708779890259311,0.991312533955065,2,0.784917040302846,0.982190914052454
Atrioventricular block,ebi-a-GCST90001613,CD4-CD8- T cell %leukocyte,20,0.711409232837956,0.991312533955065,4,0.85323949998665,0.989556065082633
Atrioventricular block,ebi-a-GCST90002009,HLA DR on CD14- CD16-,25,0.711560368023292,0.991312533955065,4,0.496768645880013,0.941863412793324
Atrioventricular block,ebi-a-GCST90001611,CD4+ CD8dim T cell %leukocyte,14,0.711661835127984,0.991312533955065,2,0.580494841639125,0.941863412793324
Atrioventricular block,ebi-a-GCST90001892,CD28 on CD39+ CD4+ T cell,17,0.712429260647635,0.991312533955065,6,0.767087390917499,0.982018673486581
Atrioventricular block,ebi-a-GCST90001728,CD19 on IgD+ CD38- unswitched memory B cell,22,0.712895395420334,0.991312533955065,3,0.450345371148279,0.941863412793324
Atrioventricular block,ebi-a-GCST90001589,CD4+/CD8+ T cell,15,0.72103702199791,0.991312533955065,1,0.627603769168883,0.941863412793324
Atrioventricular block,ebi-a-GCST90001806,CD27 on unswitched memory B cell,30,0.724572322552199,0.991312533955065,11,0.686171504341557,0.95969148187863
Atrioventricular block,ebi-a-GCST90001500,Activated & resting CD4 regulatory T cell %CD4+ T cell,27,0.727320741646933,0.991312533955065,3,0.0039963960327931,0.220528399264131
Atrioventricular block,ebi-a-GCST90001704,BAFF-R on IgD+ CD24- B cell,22,0.72789474528134,0.991312533955065,10,0.942199337762802,0.989784115833689
Atrioventricular block,ebi-a-GCST90001991,HLA DR on CD14+ monocyte,21,0.728467681221194,0.991312533955065,5,0.776555128951497,0.982018673486581
Atrioventricular block,ebi-a-GCST90001434,Switched memory B cell %lymphocyte,18,0.729550408845184,0.991312533955065,3,0.319258307964474,0.929456220857434
Atrioventricular block,ebi-a-GCST90002036,CD80 on CD62L+ myeloid Dendritic Cell,26,0.730013283872327,0.991312533955065,3,0.333105053791958,0.929456220857434
Atrioventricular block,ebi-a-GCST90001771,CD24 on memory B cell,31,0.730546903253831,0.991312533955065,2,0.351280756374004,0.929456220857434
Atrioventricular block,ebi-a-GCST90001470,CD62L- plasmacytoid Dendritic Cell Absolute Count,24,0.732119125747828,0.991312533955065,2,0.953808757489913,0.991090671041885
Atrioventricular block,ebi-a-GCST90001924,CD127 on CD28+ CD4+ T cell,20,0.732252332217193,0.991312533955065,3,0.600470890872327,0.941863412793324
Atrioventricular block,ebi-a-GCST90001400,IgD+ B cell Absolute Count,15,0.73653245673187,0.991312533955065,1,0.422786955710097,0.941863412793324
Atrioventricular block,ebi-a-GCST90001775,CD25 on B cell,25,0.739313096530435,0.991312533955065,3,0.764347626946925,0.982018673486581
Atrioventricular block,ebi-a-GCST90001436,Memory B cell %lymphocyte,28,0.740651246930254,0.991312533955065,2,0.436416770786864,0.941863412793324
Atrioventricular block,ebi-a-GCST90001499,Activated & resting CD4 regulatory T cell %CD4 regulatory T cell,29,0.740780598802915,0.991312533955065,6,0.948184915364065,0.989784115833689
Atrioventricular block,ebi-a-GCST90001446,IgD- CD38- B cell Absolute Count,14,0.741931182510092,0.991312533955065,1,0.883753541386725,0.989784115833689
Atrioventricular block,ebi-a-GCST90001958,CD4 on monocyte,15,0.743939015757316,0.991312533955065,1,0.341475736244243,0.929456220857434
Atrioventricular block,ebi-a-GCST90001701,BAFF-R on CD20- CD38- B cell,17,0.746296728191053,0.991312533955065,1,0.533285963958728,0.941863412793324
Atrioventricular block,ebi-a-GCST90001561,CD45RA+ CD8+ T cell %CD8+ T cell,27,0.753545850935929,0.991312533955065,5,0.615595884040481,0.941863412793324
Atrioventricular block,ebi-a-GCST90001697,CD45RA- CD28- CD8+ T cell %T cell,180,0.754353519492186,0.991312533955065,42,0.290347218385956,0.929456220857434
Atrioventricular block,ebi-a-GCST90002059,CD8 on Natural Killer T,18,0.756232983743712,0.991312533955065,2,0.226737318611486,0.90780712403591
Atrioventricular block,ebi-a-GCST90002104,HLA DR on myeloid Dendritic Cell,16,0.756690218672598,0.991312533955065,7,0.900445015630798,0.989784115833689
Atrioventricular block,ebi-a-GCST90002065,CD4 on CD39+ resting CD4 regulatory T cell,15,0.757007091092636,0.991312533955065,1,0.773299865857963,0.982018673486581
Atrioventricular block,ebi-a-GCST90001693,CD28+ CD45RA- CD8+ T cell Absolute Count,29,0.757164566715312,0.991312533955065,2,0.863955419537217,0.989784115833689
Atrioventricular block,ebi-a-GCST90001716,BAFF-R on naive-mature B cell,23,0.757621154162033,0.991312533955065,10,0.927419672297771,0.989784115833689
Atrioventricular block,ebi-a-GCST90002084,SSC-A on Natural Killer T,20,0.759398309763739,0.991312533955065,2,0.370583092032385,0.93578498512799
Atrioventricular block,ebi-a-GCST90001688,CD28+ CD45RA+ CD8+ T cell %T cell,110,0.763300104927098,0.991312533955065,38,0.52694537379118,0.941863412793324
Atrioventricular block,ebi-a-GCST90001520,CD33+ HLA DR+ CD14dim Absolute Count,28,0.765013052704828,0.991312533955065,2,0.50532641229868,0.941863412793324
Atrioventricular block,ebi-a-GCST90001458,Myeloid Dendritic Cell Absolute Count,23,0.765566924867257,0.991312533955065,3,0.42702915637363,0.941863412793324
Atrioventricular block,ebi-a-GCST90001523,CD33- HLA DR+ Absolute Count,36,0.765585746239236,0.991312533955065,1,0.194682298564104,0.90780712403591
Atrioventricular block,ebi-a-GCST90001828,IgD on transitional B cell,32,0.770838063616298,0.991312533955065,5,0.977200110479045,0.991907135553144
Atrioventricular block,ebi-a-GCST90001407,Memory B cell Absolute Count,17,0.771662762868857,0.991312533955065,1,0.715583190429553,0.966257640814454
Atrioventricular block,ebi-a-GCST90001822,IgD on IgD+ CD38-  B cell,27,0.77427886045646,0.991312533955065,1,0.723437814350631,0.966486266374505
Atrioventricular block,ebi-a-GCST90001950,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,20,0.775507427840702,0.991312533955065,3,0.329451286745679,0.929456220857434
Atrioventricular block,ebi-a-GCST90001633,CD8dim Natural Killer T Absolute Count,27,0.777207685533558,0.991312533955065,5,0.294383124539432,0.929456220857434
Atrioventricular block,ebi-a-GCST90002070,CD4 on activated & secreting CD4 regulatory T cell,32,0.781649339859173,0.991312533955065,1,0.546357471860887,0.941863412793324
Atrioventricular block,ebi-a-GCST90001782,CD25 on IgD+ CD38- unswitched memory B cell,24,0.783369652865715,0.991312533955065,1,0.228654800207784,0.90780712403591
Atrioventricular block,ebi-a-GCST90001471,CD62L- plasmacytoid Dendritic Cell %Dendritic Cell,18,0.784437893879822,0.991312533955065,3,0.581654615751128,0.941863412793324
Atrioventricular block,ebi-a-GCST90001834,CD62L on monocyte,25,0.786098424989777,0.991312533955065,2,0.119843057156128,0.786144793350051
Atrioventricular block,ebi-a-GCST90001452,CD11c+ CD62L- monocyte Absolute Count,22,0.786335017004702,0.991312533955065,1,0.289510850672766,0.929456220857434
Atrioventricular block,ebi-a-GCST90001599,CD4-CD8- T cell %T cell,15,0.786416135800969,0.991312533955065,3,0.649580629864135,0.944025551300151
Atrioventricular block,ebi-a-GCST90002087,CD11c on myeloid Dendritic Cell,30,0.789556035156913,0.991312533955065,5,0.854246092427182,0.989556065082633
Atrioventricular block,ebi-a-GCST90001918,CD45 on HLA DR+ T cell,18,0.792340484174709,0.991312533955065,1,0.36274830534672,0.929456220857434
Atrioventricular block,ebi-a-GCST90001793,CD25 on switched memory B cell,20,0.793935013733053,0.991312533955065,2,0.529267996568306,0.941863412793324
Atrioventricular block,ebi-a-GCST90002002,PDL-1 on monocyte,15,0.795465415369121,0.991312533955065,2,0.59695611400642,0.941863412793324
Atrioventricular block,ebi-a-GCST90001541,Naive CD4+ T cell %CD4+ T cell,35,0.799859640493361,0.991312533955065,4,0.357413916898349,0.929456220857434
Atrioventricular block,ebi-a-GCST90001857,CD3 on activated & secreting CD4 regulatory T cell,22,0.800182490874954,0.991312533955065,4,0.829272314152259,0.988935745953677
